	id_tweet	created_at	user_name	text
23872	1,05715010381368E+018	2018-10-30 01:00:00	elespectador	El choque entre Petro y el uribismo por el cartel de Medellín.https://t.co/9aIhtPnVOJ https://t.co/2kXvhNa4zd
24128	1,06073519767779E+018	2018-11-08 22:25:53	elimprudenteCO	@NicoDuRo @patriotaamigo @EfectoMajo @freddy20ardila @JoseCuelloB @linamcardonag Entonces justificas poner en peligro al conductor y su porpiedad? Atropello a dos personas, destrocemos el panorámico....
24150	1,07340076407531E+018	2018-12-13 21:14:19	elpalabrista	Las carpas pasando el paso nivel detienen a los ciclistas, están regalando algo, y edtos invadieron carril de @transmilenio. No hay ni un auxiliar bachiller ni un guardián de ciclovía. Av Eldorado frente a gran estación https://t.co/6gq1w6qIZS
24212	1,05853545834549E+018	2018-11-02 20:44:54	emilianogarcia	@manolitosalazar @TransMilenio Quiénes son los ganadores? Empresarios nuevos o los mismos de siempre?
24254	1,05867279182069E+018	2018-11-03 05:50:37	eriavila1	@ernestomaciast Dónde está el estatuto anticorrupción que se comprometieron a pasar después de mandato de casi 12 millones de colombianos en la consulta? Las reformas tributarias de Santos en su momento fueron hechas para tapar el enorme hueco que dejó Uribe. La historia se repite, no es  nueva.
24538	1,07434991396879E+018	2018-12-16 12:05:54	erosyafrodita6	Llena por todos los huecos  Video Completo en https://t.co/Sl2owN4L1w https://t.co/afwZSv4mRw
24492	1,04803072568805E+018	2018-10-04 21:02:51	erosyafrodita6	que hueco tan tragon de vergas Video Completo en https://t.co/UBOLe43vJf https://t.co/YJJECoR2af
24638	1,06575745578583E+018	2018-11-22 19:02:32	eventosyservic1	@Just_Alejo @idubogota @GobiernoBTA @IDTBogota @Bocarejo_JP @Bogota @sgeneralbogota @TransMilenio @CanalCapital @SectorMovilidad @UMVbogota @EnriquePenalosa Ya tu sabes, petristas resentidos y desocupados...
36007	1,05820402373466E+018	2018-11-01 22:47:54	everodrigo	@TransMilenio @EnriquePenalosa @Bogota @G1CiudadMovil @ETIB_SAS @SectorMovilidad @BogotaTransito @idubogota ¿optimizar?... La ruta B12 en la estación calle 100 tiene demoras hasta de 40 minutos mientras en frente pasan buses vacíos todo el tiempo... ¿han mirado la demanda y la congestión de pasajeros ahí? Obvio que no porque están haciendo campañas inútiles qué no optimizan nada!!
24714	1,05992581627084E+018	2018-11-06 16:49:41	fabiancsp	@Bogota @EnriquePenalosa Es inconcebible que mas de 6 billones de pesos en la renovación de una flota de buses obsoleta @TransMilenio con ese dinero se podria construir la primera línea del metro.
24813	1,05183792848436E+018	2018-10-15 09:11:19	fegahu	Qué tan grande es el hueco fiscal que dejó el pasado gobierno comparado a los anteriores https://t.co/OYh3ioxTbZ
24929	1,06786765580841E+018	2018-11-28 14:47:43	filoduglas	@mauroramirezgar @paoguerreroi @ciudadanocomun Y?. Luego las marchas son para delinquir?
24969	1,07299871810484E+018	2018-12-12 18:36:44	fmb453	@CanalCapital @TransMilenio @EnriquePenalosa Y por qué para el lado donde vive gente más humilde buses Diesel? Exijo la misma promesa para la nueva troncal que realizarán por la avenida Cali
25011	1,07295147475229E+018	2018-12-12 15:29:00	fran9579	@EnriquePenalosa El único desarrollo que yo le veo a Bogotá son los miles de huecos y políticos que se roban el presupuesto de la ciudad  y no los meten ala carcel, debería darle vergüenza decir que desarrolló , frase de mediocres
25120	1,07334965538211E+018	2018-12-13 17:51:14	friveragaona	@TransMilenio Abran la Hijuepta estacion de museo nacional! Parranda de hijueputas inutiles
25195	1,05986719254254E+018	2018-11-06 12:56:44	galaupn	@luciabastidasu @TransMilenio No será más bn que queremos que se implementen tecnologías limpias como en el transantiago
25241	1,06161522253076E+018	2018-11-11 08:42:47	garrotiando	AQU? EST? UNA PUREBA M?S DEL ASESINATO COLECTIVO DE LA @PoliciaColombia A FIN DE ACABAR LAS MANIFESTACIONES PAC?FICAS A TRAV?S DE TERRORRISTAS POLOCHOS INFLITRADOS. TAN INUHUMANOS COMO LAS FARC Y ELN. IGUALITOS. https://t.co/EBy5lauIzI
36030	1,04827939098615E+018	2018-10-05 13:30:57	geovann40358591	@Citytv ???????? Pero si la plata recolectada del sitp  se queda en bolsillo de privados,  (dueños del transporte disque publico en bogota)......por que el pueblo debe pagar?......
25364	1,0670645631563E+018	2018-11-26 09:36:31	giovannaprojas	@EnriquePenalosa hoy tuve que dejar pasar 19 buses de transmilenio con sobrecupo en la misma ruta antes de lograr subirme en uno, excelente su transporte, debería probarlo! Valientes los que usan su sistema, la pura necesidad!!!! ???��
25370	1,04712263827816E+018	2018-10-02 08:54:26	giovannotymilan	@joseluisdigital @TransMilenio @EnriquePenalosa Pero TM es el sistema mas seguro de trasporte en bogota y lo critican por un sistema que no funciona en un 100% pero no critican los actores viales ilegales que son los que deberian de persiguir y atacar para extinguirlos.
25447	1,05566721337665E+018	2018-10-25 22:47:31	gordig0	@TransMilenio @SectorMovilidad Lastimosamente, no recuerdo el número del móvil en el que iba pero sí, que salió de aprox a las 7:50 de la estación calle 76 ruta G52
25481	1,04838141814399E+018	2018-10-05 20:16:22	guillermo930714	Alguien que me explique el poder somnifero que tiene el sonido de las gotas de la lluvia en la ventana... #Viernes #busquearrunche
25484	1,07759646758873E+018	2018-12-25 11:06:33	guillermocp72	@PALUINA2157 Problema con la temperatura del aceite!!!
25531	1,04931102916606E+018	2018-10-08 09:50:19	gustavovaldivie	Ya no es suficiente evitar el incremento en 2.0 grados de la temperatura: la nueva meta debe ser 1.5 #TalanoaColombia
41550	1,07552234440228E+018	2018-12-19 17:44:43	hannibalrod	@SectorMovilidad @Bocarejo_JP @Engativalcaldia @Alcaldiakennedy @ALCALDIASUBA11 @Bogota @idubogota @CanalCapital @Suba_ET Regalo de Navidad de la administración de @EnriquePenalosa para policía de tránsito: prima navideña a través de comparendos. Recuerden llevar efectivo.
25572	1,05893877333622E+018	2018-11-03 23:27:32	hanssenandres	Marcha Zombie 2018 en Planetario de Bogotá https://t.co/Mwgs68ncrv
25606	1,06491292078877E+018	2018-11-20 11:06:40	hdarioherrera	@TransMilenio Lindos renders. Pero será así la realidad? O nos venden un cascarón como el Movistar Arena.
25633	1,07849665988836E+018	2018-12-27 22:43:35	hecar1012	@RevistaSemana @EnriquePenalosa @petrogustavo Petro dejó adelantada la obra, el alcalde Peñalosa encontró un gran hueco, pero en las finanzas de la ciudad.
25668	1,06890292774455E+018	2018-12-01 11:21:31	hectorloace	De cada 10 transmilenios a 1 ó 2 le sirve ese tablerito electrónico que anuncia las siguientes parada... así  uno no sabe en donde putas es que toca bajarse para saber si hay que hacer o no transbordo... arreglen esa joda @TransMilenio maldita sea
25689	1,06174631832077E+018	2018-11-11 17:23:43	helmunt84	@ricnev01 @dhidalgo65 @TransMilenio @Bogota Si la gente no se colara y no pelearán por cada aumento de tarifa sería más fácil
36060	1,06321769825401E+018	2018-11-15 18:50:27	icdurant	Y después de 2 horas de SITP llegué.... nada mal.... nada mal ??
41601	1,05700921389192E+018	2018-10-29 15:40:09	ingChaparro	@nofarsa si y es que el no sale ni por accidente, creo que se cae el arco y seguira en la linea.... (voy a buscar el achique de Edersson es la misma jugada que la de suarez)
25997	1,0542128637185E+018	2018-10-21 22:28:27	ingjuanpis	@elmonitosanchez Jajaja tal cual así está de loco el clima...ahora dirá el ifueputa ojibrotado de @petrogustavo que el cambio climático es oligarca...????????
26329	1,07726837795605E+018	2018-12-24 13:22:50	javieraborda	Transmilenio vs. Autopista Norte https://t.co/2wOL6HED98
26399	1,05508930764665E+018	2018-10-24 08:31:08	jdavidpalaciosm	@Citytv @TransMilenio @PoliciaBogota Mi pregunta es: ¿Qué diablos hacía ese tipo en la calle? ¿Por qué no estaba encerrado?
26603	1,05849089412555E+018	2018-11-02 17:47:49	jktafari	Cosas que me empuuuuta en esta vida son los colados en #transmilenio. ??????
41691	1,04945673371272E+018	2018-10-08 19:29:17	joacocorreal	@Trinosaurio1 @darcyquinnr @Juan_Florez @MaFeRojas @mjsarmientoa @Citytv @CarlosCarrilloA @LaLuciernaga @PoliciaBogota @EnriquePenalosa @Bocarejo_JP No le digan nada a Movilidad o si no ahora emiten un decreto regulando que se prohíbe pasar estos camiones que infringen todas las normas de tránsito y ninguna autoridad los detecta
26689	1,05881295644262E+018	2018-11-03 15:07:35	jogureto	@Jorgebta @TransMilenio @PartidoVerdeCoL @dhidalgo65 @MirandaBogota @MECABOGOTA @AntanasMockus @moya_carloss @Lina_ArbelaezS Y pensar que hace 40 años #Bogotá  tenia los mejores buses de trasporte público eléctricos, mejor que los articulados de hoy de @TransMilenio , si los troles, buses 100% eléctricos , pero como siempre, lo público no funciona porque se lo roban... https://t.co/RtwlXGBTYr
26977	1,07833994610729E+018	2018-12-27 12:20:52	josemap1	La estupidez!   Peleando por lo que se debe hacer, construir sobre lo construido...  si le seguimos queriendo poner remoquetes a las obras, que es de x o y, las van a satanizar, así como lo hacen hoy con transmilenio... https://t.co/wKmgDTZjd2
41741	1,05038813774524E+018	2018-10-11 09:10:21	jpdc2414112	@Rodrigo_Lara_ @MiguelUribeT Que pena con el papá de @Rodrigo_Lara_ hacer  política decente con argumentos y demostrando  que se puede hacer con sencillez pero sigue con metodología de agresión y no supera el incidente con el guarda de seguridad de la registraduria
27054	1,05581154985888E+018	2018-10-26 08:21:04	jrojasr85	@JAWCol18 @MartinSantosR Y no se necesitan seis meses cuando otros pises del mundo implementando este tipo de leyes han fracasado en frenar el concumo, tráfico y fabricación, ni 15 días ni 6 meses.
27101	1,07483383657861E+018	2018-12-17 20:08:50	juana_salazar	InSALUDable Hernández #MarchaEstudiantil https://t.co/wbztJBDuYZ
27135	1,07173488733236E+018	2018-12-09 06:54:43	juancamo19611	@EnriquePenalosa Se requieren sanciones para los COLECTIVOS dedicados al vandalismo y el pillaje, se deben implementar sanciones y castigos que tengan que ver con el mejoramiento de la ciudad: limpiar parques, recoger basuras, limpiar monumentos y señales de tránsito etc.
27152	1,06830958708907E+018	2018-11-29 20:03:48	juancho_ru	@GustavoBolivar Que risa, seguramente con eso su presidente petro sale limpio. Está perdiendo el año, un préstamo que ni siquiera cuenta, y que niega prestamista? No saben cómo desviar atención u sacudirse la caspa de esa mechas. Pero mi respeto por su lealtad, hasta el hueco juntos!
27211	1,05917660079584E+018	2018-11-04 15:12:34	juanitosfer	Me abandono a las olas, me escupen del marHan pasado los años, nadie sabe donde estasLas calles desiertas por la nocheY tu cara se dibuja en mi memoriaLos arboles se abrazanComo bosques de esqueletos en la lluviaMi sueño naufrago
41777	1,05383555032569E+018	2018-10-20 21:29:09	juank_Achu	Use esa aplicación de beat... pésimo servicio... creo que es mejor tomar taxi a esos carros... se enojan por qué hay tráfico y si uno les dice que se vaya por otro lado se va por dónde se le da la gana...
27258	1,04863704488341E+018	2018-10-06 13:12:08	juanpenaranda	@Andresegr93 @ANDERSSONGTZ @loquipaz @URosario @ernestocortes28 @TransMilenio Yo no defiendo el hecho de no pagar el pasaje, todo lo contrario, me parece repugnante. Pero siendo objetivos, hacer una denuncia pública por redes sociales por medio de un video no es la forma correcta tampoco.En ese caso debe llamar a la policía o al personal de TM.
27329	1,0701509144163E+018	2018-12-04 22:00:35	julianajimnz	@camilapino03 Huecos (as) jeje
27392	1,06321131648625E+018	2018-11-15 18:25:06	julivelasco96	@RAPTORCOL @AndresYesidRuiz @NoticiasRCN @TransMilenio Por eso estamos así, porque ??so es asunto de los pelaos esos, yo que tengo que ver? La educación del país no es conmigo??así vamos bien ????https://t.co/qdcBj1mA4l
27412	1,0558199873305E+018	2018-10-26 08:54:35	junior1980rodr	@Citytv @EnriquePenalosa señor Enrique Peñalosa, cómo ya es habitual el fracasado sistema Transmilenio está presentando fallas en unos días sus viejos y obsoletos buses... Avenida suba, estación Rionegro https://t.co/KcvJCuN2N0
27434	1,05471155719474E+018	2018-10-23 07:30:05	jusefepiher	?????? | El suizo buscará el 9° título en el torneo de su ciudad natal para así igualar su récord de consagraciones en un mismo evento https://t.co/2b0FoJPFl1
27458	1,07882101741655E+018	2018-12-28 20:12:28	kafferyd	@Jerohana qué desgraciaaa el tráfico está terrible :(
27561	1,04858189135869E+018	2018-10-06 09:32:59	komandanta	#hablandodepensiones Colpensiones tiene un hueco de 13 billones anuales
41848	1,05215642897737E+018	2018-10-16 06:16:55	lafm	"""""""""""""""??#AlAireEnLaFM Coronel José Ricardo Archila:""""""""""""""""Como aspecto a resaltar un buen compartamiento sobre la vía, no tuvimos hechos a lamentar"""""""""""""""" https://t.co/5C0en8rVMj #MePasoALaFM"""""""""""""""
27901	1,07751932391115E+018	2018-12-25 06:00:00	lafm	Varios lesionados tras incidente en teleférico de Monserrate en Bogotá https://t.co/zCBFqZZMEj #LaFMSiempre
27928	1,04694497061415E+018	2018-10-01 21:08:26	lafm	El peligroso recorrido que realizó TransMilenio con la puerta abiertahttps://t.co/gptPxNO33F #MePasoALaFM
27918	1,05904760698527E+018	2018-11-04 06:40:00	lafm	Murió un buzo al intentar recuperar cuerpos de accidente aéreo en Indonesia https://t.co/rjIATI5C6y  #MePasoALaFM
27737	1,07430805526386E+018	2018-12-16 09:19:34	lafm	¿A dónde irán los 1.152 buses de Transmilenio que dejarán de operar en 2019? https://t.co/ADnHgZQxc4 #LaFMSiempre
28001	1,06319634312716E+018	2018-11-15 17:25:36	laiabu	Esta foto. Yo me quedo con esta foto de las marchas de hoy para defender la educación superior pública. ?? de cristian_garavito_cruz para @elespectador en Bogotá, Colombia https://t.co/pyYKWZSEhw
28026	1,058215078498E+018	2018-11-01 23:31:50	laofertaradio	PROGRAMA ACCI?N COMUNAL EN MARCHA https://t.co/jgZVNTJpHy vía @YouTube
28143	1,06068456173304E+018	2018-11-08 19:04:40	lauradanielaera	@miguel_____14 @TransMilenio Yo voy en uno y estamos estancados en profamilia ??
28189	1,06097666251756E+018	2018-11-09 14:25:22	lcamilocs	@habitatbogota @TransMilenio @Ambientebogota Si usaran el nefasto @TransMilenio sabrían que usándolo nunca se llega temprano
28237	1,06481351490304E+018	2018-11-20 04:31:39	leivakhugo	@PosconflictoCO @IvanDuque @infopresidencia Colombia no se volverá a arrodillar ante los narcoterroristas y sus infiltrados en las supuestas manifestaciones estudiantiles ...
28327	1,05919736196305E+018	2018-11-04 16:35:04	lfonsoS	"""""""""""""""¿Medios de comunicación le daran la relevancia que merece este caso? ¿Florence Thomas yLas """"""""""""""""feministas"""""""""""""""" presentarán las respectivas demandas, ante este horrible atropello, por un sujeto que discrimina a una señora doblemente: por ser mujer y por el color de su piel? https://t.co/H3tDNNvQK1"""""""""""""""
28380	1,0608993481192E+018	2018-11-09 09:18:09	linachabel	@NoticiasRCN @figuerjoda @TransMilenio @jarithmo #vandalismonoesprotesta No es justo q paguemos por estos daños!
28411	1,04858845281044E+018	2018-10-06 09:59:03	lisstominea	@retrino @TransMilenio Dios mío que tenemos en la cabeza las mujeres? Para ponerse... una a buscar el man y encontrarlo infraganti, y la otra trankila y relajada dejarse proteger por su príncipe. (La moza)
28547	1,07400474573877E+018	2018-12-15 13:14:20	ludaho13	@TransMilenio @PoliciaBogota @SeguridadBOG @SectorMovilidad @JGarciaG1 @Bogota Me late que le ocultan el rostro, ya que es un falso positivo, para intentar mostrar ciertos resultados a los usuarios del nefasto servicio.
42000	1,06306087904914E+018	2018-11-15 08:27:18	luisa2790	Espero que hoy los medios de comunicación cubran la #MarchaPorLaEducacion con profesionalismo. No se queden en el tráfico o en quién tira la primera piedra sino en lo que importa: la educación de Colombia!
28720	1,05147825689615E+018	2018-10-14 09:22:06	luzetho	@maurotoroo @RappiColombia Desde mi punto de vista también deben hacer una gran campaña de cultura ciudadana a sus colaboradores quienes no respetan:peatones,señales de tránsito,ni siquiera sus propias vidas. Eso también lo tienen que cambiar.Ha sido mi ppal motivación para nunca más usar sus servicios.
28776	1,05011155500052E+018	2018-10-10 14:51:19	macostamd	@NoticiasRCN @rcnradio Ya esa marcha perdió validez. Culpa de @fecode
42037	1,05254150809056E+018	2018-10-17 07:47:05	mafereportera	Ojo. Estos 100 días no son días consecutivos. Son días aleatorios del año 2018 en los que no se han registrado víctimas fatales en accidentes de tráfico.Sin embargo, sigue siendo una buena noticia para Bogotá. https://t.co/FAcJHqi2do
28840	1,06069542042127E+018	2018-11-08 19:47:49	mafesoto07	Esto es realmente INAUDITO, llevo 2 horas metida en un bus de transmilenio, a que hora se les dará la gana a los jovencitos de irse a su casa y coger oficio! NO HAY DERECHO ???????????????????????????????????????? https://t.co/zOpdNsyKh9
28849	1,04903119313039E+018	2018-10-07 15:18:21	mahaveg	TALLER DESPERTAR ESPIRITUALCONTENIDOS:-Karma y reencarnación-Vegetarianismo-Mantras y meditación-Manifestaciones de la divinidad -Períodos y duración del universo-Alma: unidad individual de consciencia... https://t.co/lbAEjhYMxU
28874	1,05577514493594E+018	2018-10-26 05:56:24	male3012	@TransMilenio Y las mejores vías para cuando? Ambientalmente amigables?
28890	1,0628579305827E+018	2018-11-14 19:00:52	mandrxgora	Ponga cuidado que la marcha de mañana va ser la cortina de humo para lo del fiscal.
28958	1,06388657325783E+018	2018-11-17 15:08:19	manolitosalazar	Cuando un sujeto se dedica a insultar no hay argumento que se oiga y eso pasó hoy en foro de Usaquen sobre @TransMilenio en la 7a, muy mal porque muchos ciudadanos no pudieron hablar la comisión del plan tuvo que levantarse y los ciudadanos quedaron con ganas de intervenir.
28916	1,07001360535196E+018	2018-12-04 12:54:58	manolitosalazar	"""""""""""""""He publicado un episodio en #ivoox """"""""""""""""Hoy en La Movida: Secretaría de Salud pone en marcha o..."""""""""""""""" #pod... https://t.co/OguaWZixRx"""""""""""""""
29010	1,06060218883209E+018	2018-11-08 13:37:21	manuelramirezd	@GodColombiano Con tanto marrano ferviente tapamos el hueco fiscal desde turbay
29035	1,07515308642611E+018	2018-12-18 17:17:25	maomosgo72	@WRadioColombia @faromerog14 Felicitaciones al señor del SITP, porque los taxistas en Bogotá son unos abusivos y como actúan en gabilla porque solos mire como les va, el taxista debe estar agradecido con el Policía porque donde  o llegue le habían dado su muenda. Duro con los taxistas.
29056	1,06612391606482E+018	2018-11-23 19:18:43	marcoat4	Admiten tutela de fabricante de buses eléctricos por último lote de Transmilenio https://t.co/sTaAgUuAQs
42079	1,06108418240169E+018	2018-11-09 21:32:37	marketmg	El website como centro de la estrategia y las redes sociales como puntos de contacto que generen tráfico al website. ¡Simple! https://t.co/dsd22Lf9k6
29119	1,06094686004148E+018	2018-11-09 12:26:57	marluc32	@AlvaroUribeVel Presiente @AlcaroUribeVel que dice el director de la policia , porque de dejaron coger tanta ventaja en esta manifestación , opinó que debe dársele más poder a los militares
29146	1,06960210272347E+018	2018-12-03 09:39:48	marthaotalora	@alejosandman @Diego_Molano @TransMilenio @ConcejoDeBogota Usted es el que toco el tema de Odedrecht y señala de Corrupto a CD entonces en que estamos???
29175	1,0501594157168E+018	2018-10-10 18:01:30	masbono	Multitudinaria marcha por la Educación Pública en Colombia #marchaporlaeducacion #Colombia #marchaporlaeducacionpublica #laesperenzaeslaeducación #educacionpublica en Bogotá, Colombia https://t.co/xihQKe6bQO
29176	1,05375520286253E+018	2018-10-20 16:09:52	masdeportescol	El colombiano tuvo un choque con dos defensas del equipo rival y sintió molestias https://t.co/CuNi2pOKqY
42089	1,07051930180168E+018	2018-12-05 22:24:25	mauricioosoriob	@gaitan_n Que parezca un accidente...
29210	1,06123789489397E+018	2018-11-10 07:43:25	mauricioramos	...cuando en la mañana salen los lideres y en la tarde los bloques de choque https://t.co/TddpboVTBF
36218	1,061040374377E+018	2018-11-09 18:38:33	maurocarreno1	Quiero demandar al sitp que se ve en la foto en la ruta 266 a esta hora, ha abierto las puertas 3 veces a dejar colar gente, van 7 @TransMilenio @sitpbogota https://t.co/W5QR8oXfsU
29348	1,06815022161037E+018	2018-11-29 09:30:32	miguelarguello5	@TransMilenio @PoliciaBogota @idubogota @SectorMovilidad @Bogota @EnriquePenalosa @JGarciaG1 @SeguridadBOG @MiguelUribeT Se debe tener en cuenta que son 2 delitos para que se aplique la ley como debe ser
29349	1,06014510621545E+018	2018-11-07 07:21:04	miguelcamilacar	@Bogota @EnriquePenalosa @TransMilenio Los buses con Diesel contaminan y producen cáncer
42131	1,06738154799987E+018	2018-11-27 06:36:06	mikaazzuki	Buenos días mundo, les recomiendo que se queden en sus casas si no tienen q salir hoy, el tráfico está una mierda.
42139	1,05859965595555E+018	2018-11-03 01:00:00	mindefensa	Ayúdenos a denunciar a la línea nacional 167 Antinarcóticos, cualquier hecho sospechoso sobre el tráfico de sustancias químicas para el procesamiento de cocaína #TodosContraElNarcotráfico #SinQuimicosNoHayDrogas https://t.co/fETw2aAWHq
42143	1,06759996147334E+018	2018-11-27 21:04:00	mindefensa	Ahora el Seguro Obligatorio de Accidentes de Transito se digitaliza. Todos los colombianos podrán llevarlo en su celular y verificar su autenticidad a través de la web de una manera fácil, rápida y segura. Ingresa a https://t.co/Vt8TnPWNvU y conoce más. Vía @MinTransporteCo . https://t.co/jDQjwVVXjX
29420	1,0784874173452E+018	2018-12-27 22:06:52	mirobaq	Transmicable?. Se necesita ser muy cínico e hijueputa, para adjudicarse una obra, y darle el nombre de lo peor que le ha podido ocurrir a Bogotá. El adefesio de transmilenio. Por si acaso llámelo Peñalosacable, que ni suena y tampoco es la realidad. Al Cesar lo que es del César. https://t.co/UGZdFhNJId
29414	1,05839255074942E+018	2018-11-02 11:17:02	mirobaq	Ya están cociendo el torcido  más grande para la capital?. Algún día tendrán que caer. Además de condenar al diésel a la ciudad, con su sistema obsoleto, sería bueno que contaran de  cuanto es la mordida por este adefesio. https://t.co/dEV6TbzEm0
29435	1,06109007610345E+018	2018-11-09 21:56:02	mjoterod	@RedCastellana @ernestocortes28 @SectorMovilidad @Bocarejo_JP @EnriquePenalosa @AlcaldiaBunidos @gusgomez1701 @BloombergDotOrg @Ariasvilla @DadepBogota @nadimeyaver @MARIAELENATRIA2 @Maorodriguezgon @blogota @MariaTe97796091 @LaBotero_ @jnietoblanco @paulabolivar @LasernaBogota Si no cumplimos el código de tránsito ni respetamos la señalización, pues toca así, con barreras físicas, como con el ganado.
29548	1,05926983388645E+018	2018-11-04 21:23:03	mpedrazac	"""""""""""""""Lo hemos padecido con """"""""""""""""Vamos a Recuperar Bogotá"""""""""""""""" O """"""""""""""""En dos meses arreglo @TransMilenio""""""""""""""""Y los más grandes logros se ven en cifras de árboles talados y de buses contaminantes que se adquieran a Volvo@CarlosCarrilloA @juanaafanador1 @Juan_Florez @RobayoChristian @angelamrobledo https://t.co/b8ny34dpT1"""""""""""""""
29560	1,06093800250196E+018	2018-11-09 11:51:45	muechepaca	"""""""""""""""@Bogota @TransMilenio De acuerdo. Es vandalismo y el que lleva la peor parte es el pueblo. """""""""""""""" El de a pie"""""""""""""""". Pero no rechaza el diésel que hará que """"""""""""""""el de a pie"""""""""""""""" lo conecte a una bala de oxígeno en 20 años. Mojigata"""""""""""""""
29629	1,06521807727143E+018	2018-11-21 07:19:15	natazaratet	Arranca marcha estudiantil en Bogotá, y... ¡en plena hora pico! https://t.co/1lLgwFjW8D
42204	1,05761247385821E+018	2018-10-31 07:37:17	naviajuanandres	@elespectador El tiempo promedio es una y media desde Cajicá a los héroes, la única vía es la autopista que vive congestionada y llena de huecos que no permiten la óptima aceleración, la carrera 7 es pésima sobretodo entrando por la mañana a lijaca, nada de ampliación.
29666	1,06454666444109E+018	2018-11-19 10:51:17	necamach	Malparido @TransMilenio y sus mapas de rutas de hace 5 años. Gracias!
29775	1,0600024277542E+018	2018-11-06 21:54:07	nicolasAmon	@Casablancas18 @Andresegr93 @TransMilenio La estimación de esa cifra esta de lejos sesgada, por simple lógica. km diarios que recorre un bus de TM no son los mismo que un carro particular, la ponderan dándole el mismo valor.
29837	1,0703175790955E+018	2018-12-05 09:02:51	nilocombia	@MaFeRojas @NoticiasCaracol Pero contribuye. Aunque eso debería estar en el código de tránsito. Para que un proyecto de acuerdo?
29855	1,06764738251348E+018	2018-11-28 00:12:26	nnataliajimenez	Bueno, bueno. Será dormir, bajo el sonido de la lluvia y un buen arrunchis.
29882	1,06704979076736E+018	2018-11-26 08:37:49	norbeyquevedo	#FelizLunes Investigación. Entrega de cerca de 1.400 buses de Transmilenio que cuestan 6.3 billones de pesos en vilo. Una acción popular y una tutela que se define el viernes pueden alterar el rumbo de la adjudicación. Vía @Agencia_API https://t.co/zW5neENLDR
29935	1,05257786343683E+018	2018-10-17 10:11:33	numar2	@dejemesanch3z @CarlosCarrilloA @TransMilenio @SectorMovilidad @EnriquePenalosa @ConcejoDeBogota @DNP_Colombia @petrogustavo Dondebestannlas pruebas??
29956	1,06287721145005E+018	2018-11-14 20:17:29	nyrojasr	El aire, más allá de TransMilenio via @lasillavacia https://t.co/fUAniWzCih
30064	1,05888246076583E+018	2018-11-03 19:43:46	orlyjes	@petrogustavo Dictador usted es el menos I dictado para juzgar hizo de esta ciudad un desastre máquina tapa huecos container viejos disq jardines ni un parq nuevo ni colegios. Lo suyo es digno de vnzl chavista
42269	1,04836192819893E+018	2018-10-05 18:58:55	oscar_libardo	@ELTIEMPO Como peatón o conductor es claro que los imprudentes son los ciclistas, la campaña debe dirigirse a los ciclistas para que respeten las señales de tránsito.
30166	1,0725999097848E+018	2018-12-11 16:12:01	osunator	Hay que disfrutar todo en la vida#familytime #familiareal #amorislaetitia #tardeparalacita transmilenio https://t.co/UiE7m5R5AD
30328	1,05949863654194E+018	2018-11-05 12:32:14	paulasb1988	@APadillaBossio @NILIRKAN2 @ELTIEMPO Ya ni para eso, la verdad no vale la pena ni por accidente tenerlo en casa!
30517	1,05558315965865E+018	2018-10-25 17:13:31	pollobaez81	@TransMilenio El único inmenso en sistema te transporte se llaman metro, trenes, tranvías y es el sueño de muchos,que lleguen ya a Bogotá y no más buses pegados,#nomasTM,#siFerreos..
30570	1,05475718924675E+018	2018-10-23 10:31:25	profesorflavioo	Con este clima, toca usar sacos de viejito ????
30616	1,0635797632128E+018	2018-11-16 18:49:10	qlisandro	a los agentes de tránsito con radar..... les gusta eso https://t.co/27WA7LTotl
30725	1,05911100963635E+018	2018-11-04 10:51:56	radiosantafentc	Plan piloto del Distrito para controlar los colados del SITP https://t.co/kJTsyZImlv
30743	1,0736829113904E+018	2018-12-14 15:55:28	radiosantafentc	TransMilenio y operadores SITP buscan solución a crisis de sostenibilidad https://t.co/FiNbyKpcg0
30672	1,05010846177669E+018	2018-10-10 14:39:02	radiosantafentc	Por tener buen comportamiento fueron condecorados 3.000 conductores del SITP https://t.co/t2i80nk2WX
42391	1,07399980570846E+018	2018-12-15 12:54:42	razielpd	@Andresriac1250 @CarlosCarrilloA @TransMilenio @colombiascopio @MafeCarrascal @GNavasTalero @DiegoTrujilloD @JulianRoman @matadoreltiempo @intiasprilla @DianAngel01 @MiguelSamperS @LuisErnestoGL Jajaja que en 1983 sí habia plata porque no habia o ocurrido ninguna de esas tragedias. En el caso ddl Metro de Bogotá ocurrieron dos simultaneamente. Que man tan terco ome!! ?��??
42386	1,07395579110167E+018	2018-12-15 09:59:48	razielpd	@ElPeriodismo2 @GNavasTalero @adanedhel90 @CarlosCarrilloA @TransMilenio @colombiascopio @MafeCarrascal @DiegoTrujilloD @JulianRoman @matadoreltiempo @intiasprilla @DianAngel01 @MiguelSamperS @LuisErnestoGL * Se nececista más TransMilenio, pero tambien mas Lineas de Metro y TransMiCables* Mas de la mitad de la flota nueva es a gas ni Euro V. Recordemos que Petro nos condeno a 4 años más de Euro 2.* Futuro de la reserva es potestad de la CAR no del Alcalde.
