id_tweet	text	no	none	si
1064137755742142464	Incidente vial entre  taxi  🚖 y bus 🚌‍ en la carrera 68 con calle 17, sentido sur- norte.Unidad de 👮 @TransitoBta asignada.	0	0	3
1061624386153861120	Incidente vial entre dos particulares 🚘 en la Autonorte con calle 190, sentido sur - norte. Unidad de 👮 @TransitoBta asignada.	1	0	2
1046924015498141697	💥  Incidente vial entre particular 🚘 y bus 🚍 en la Carrera  68 con calle 63 F, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	0	0	3
1053660962669150208	💥  Incidente vial entre 🚘y camioneta 🚙 en la calle 13 con carrera 71, sentido occidente - oriente.Unidad de 👮 TransitoBta asignada.	0	0	3
1076503685813948417	Incidente vial entre  dos particulares 🚘 en la Av. Boyaca con calle 9, sentido sur - norte.Unidad de 👮 TransitoBta asignada.	0	0	3
1063792069704069121	Incidente vial con caida de ocupante de intermunicipal 🚶🏽  en la Autonorte con calle 215, sentido sur - norte. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	1	2
1054188127785492481	💥  Incidente vial entre dos particulares 🚘 en la Av. Cali con calle 80.Unidad de 👮 TransitoBta asignada.	0	0	3
1071559926659670020	Incidente vial entre taxi  🚖 y un ciclista 🚴‍♀️‍‍ en la carrera 77 con calle 71 A, sentido  norte - sur Unidad de 👮 @TransitoBta 🚑 en el punto	0	1	2
1051967764909449216	💥  Incidente vial entre particular 🚘 y bus 🚍 en la  Av Cali con Av Suba , sentido sur - norte.Unidad de 👮 TransitoBta asignada.	0	0	3
1050358869166305285	💥  Incidente vial entre un particular 🚘 y un ciclista ‍🚴🏽‍ en la Av. Américas con carrera 31, sentido occidente - oriente. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	3
1063797377277009920	Incidente vial entre particulares  🚘 en la Autosur con calle 17 sur, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	0	0	3
1059128854906834948	Incidente vial, caída de motociclista 🏍‍ en la Av Caracas con calle 18, sentido norte-sur.Unidad de 👮 @TransitoBta asignada.	0	1	2
1078652831224262659	Incidente vial caída de motociclista  ‍‍🏍  en la calle 23 con carrera 16.Unidad de 👮TransitoBta y 🚑 asignadas	0	0	3
1050643874878607360	💥  Incidente vial implicado un motociclista ‍🏍  en la calle 6 con carrera  10, en la Glorieta. Unidad de 👮TransitoBta y 🚑 asignadas.	0	0	3
1052363589636493313	💥  Incidente vial entre particular 🚘y motociclista 🏍 en la carrera  68 con calle 3, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	0	0	3
1047743495354634240	💥  Incidente vial entre  dos vehículos  particulares  🚘🚗 en la carrera 60 con calle 53 , sentido sur - norte.Unidad de 👮 TransitoBta asignad	0	0	3
1070092740912922624	Incidente vial entre particular 🚘 y  un peatón  🚶🏽  en la Av. Esperanza con carrera  85 C, sentido occ - ori. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	1	2
1069696608449818624	Incidente vial entre  particular 🚘 y motociclista 🏍‍ en la carrera 77 con calle 68 A, en la intersecciónUnidad de 👮 @TransitoBta asignada.	0	0	3
1063601899092480000	Incidente vial entre particular 🚘 y bus 🚍‍ en la Carrera  15 con calle 80, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	0	0	3
1072107558327017477	Incidente vial entre camioneta 🚘 y un motociclista 🏍 en la carrera  30 con calle 76, sentido sur - norte Unidad de 👮 @TransitoBta asignada.	0	0	3
1064515973498249216	Incidente vial entre camión 🚚 y motociclista 🏍 en la calle 80 con carrera 68, sentido occidente - oriente.Unidad de 👮 TransitoBta asignada.	0	0	3
1065569695540174848	Incidente vial entre 🚘 y ambulancia 🚑‍ en la calle 52 con carrera 76 A, sentido intersección.Unidad de 👮 @TransitoBta asignada.	0	0	3
1076541705309077504	Incidente vial entre particular 🚘 y camión ‍ en la Nqs con calle 33, sentido norte - sur.Unidad de 👮 @TransitoBta asignada	0	0	3
1072265331908009987	Incidente vial entre particular 🚘 y motocicleta 🏍‍ en la Av. Cali  con calle 15, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	0	0	3
1051802922839932928	💥  Incidente vial entre ambulancia 🚑 y motociclista 🏍 en la Av. Boyacá con calle 63, sentido Norte - Sur.Unidad de 👮 TransitoBta asignada.	0	0	3
1060619686210138113	Incidente vial entre bus 🚍 y furgón 🚚‍ en la  calle 13 con carrera 68, sentido occ- ori.Unidad de 👮 @TransitoBta asignada.	0	0	3
1064127876969189376	Incidente vial entre  taxi 🚖 y ciclista 🚴‍♂️  en la carrera 86 con calle 51. Unidad de 👮TransitoBta y 🚑 asignadas.	0	1	2
1071568467948699649	Incidente vial entre particular  🚘y un bus  🚌‍ en la carrera  70 con calle 64 B, sentido sur- norte.Unidad de 👮 @TransitoBta asignada.	0	0	3
1070128552098586624	Incidente vial entre dos particulares 🚘‍ en la Av Boyacá con Av Esperanza, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	0	0	3
1059852012911759360	Incidente vial entre taxi 🚖 y camión ‍ en la carrera  50 con calle 67.Unidad de 👮 @TransitoBta asignada.	0	0	3
1052963354468331520	💥  Incidente vial entre 2 particulares 🚘 en la carrera 68 con calle 28, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	0	0	3
1065240283154132992	Incidente vial entre 3 particulares 🚘‍ en la carrera  68 con calle 94, sentido sur -  norte.Unidad de 👮 @TransitoBta asignada	0	0	3
1059776454710476800	Incidente vial entre camioneta  y camión ‍ en la Av. Cali con calle 14, sentido norte- sur.	1	0	2
1072487270865952768	Incidente vial entre  particular 🚘 y taxi 🚖‍ en la carrera 7 con calle 59, sentido sur-norte.Unidad de 👮 @TransitoBta asignada	1	0	2
1072479130128658434	Incidente vial entre taxi 🚖 y motociclista ‍🏍  en la  carrera  20 con calle 14a sur. Unidad de 👮@TransitoBta y 🚑 asignadas	0	0	3
1078375886125174784	Incidente vial entre particular  🚘 y taxi 🚖‍ en la carrera 27a Bis con calle 61c.Unidad de 👮 @TransitoBta asignada.	0	0	3
1058422914863767555	Incidente vial entre particular 🚘 y camiión 🚚en la vía Choachí con Kilómetro 3.Unidad de 👮 @TransitoBta asignada.	0	0	3
1071089210092867584	Incidente vial entre dos particulares 🚘‍ en la Av. Cali con calle 26, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	0	0	3
1075180520919560192	Incidente vial entre particular  🚘 y un camión  🚚‍ en la NQS  con calle 92, sentido norte - sur .Unidad de 👮 @TransitoBta asignada	0	0	3
1061795137280491520	Incidente vial entre particular 🚘 y taxi 🚖‍ en la Av Boyacá con calle 80, sentido norte - sur.Unidad de 👮 TransitoBta asignada.	0	0	3
1074775034114256899	Incidente vial entre 2 particulares  🚘 ‍ en la calle 68 con carrera 76, sentido occidente - oriente.Unidad de 👮 @TransitoBta asignada.	0	0	3
1058476190846074881	Incidente vial entre particular 🚘 y un bus 🚌‍ en la calle 66 con carrera 15, Unidad de 👮 @TransitoBta y 🚑 asignada.	0	0	3
1078797149352181762	Incidente vial entre motociclista  🚴‍ y un peatón 🚶en la carrera  10 con calle 7, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	0	1	2
1056079873888960513	Incidente vial entre particular 🚘y taxi 🚖‍ en la Av. Boyacá con calle 90, sentido sur - norte.Unidad de 👮 TransitoBta asignada.	0	0	3
1052150804365357056	💥  Incidente vial entre 2 particulares 🚘 en la carrera  50 con calle 3, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	0	0	3
1069161905699340289	Incidente vial entre particular  🚘 y peatón 🏃‍♂️ en la Carrera 68 con Calle 80 . sentido norte-surUnidad de 👮 TransitoBta asignada	0	1	2
1047164640789233669	💥  Incidente vial entre taxi 🚖 y motociclista 🏍 en la Av. Villavicencio con calle 63 sur, sentido occidente -oriente.Unidad de 👮 TransitoBta asignada.	1	0	2
1079472846659874816	Incidente vial entre particular 🚘 y bus 🚍 en la calle 26 con calle 113, sentido occidente - oriente.Unidad de 👮 TransitoBta asignada.	0	0	3
1055440964574212097	💥  Incidente vial entre un particular 🚘 y un motociclista 🏍 en la calle 26 con carrera 75, sentido occidente - oriente.Unidad de 👮 @TransitoBta asignada.	0	0	3
1078433704488316928	Incidente vial entre particular 🚘 y camioneta  🚙‍ en la calle 3 con carrera 50.Unidad de 👮 @TransitoBta asignada.	0	0	3
1058166104613416960	Incidente vial entre particular 🚘 y camión 🚚‍ en la Av. Cali con calle 8, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	0	0	3
1078098204221206528	Incidente vial entre dos particulares 🚘‍ en la carrera 7 con calle 116, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	0	0	3
1066859135067656192	Incidente vial entre dos particulares 🚘‍ en la calle 72 con carrera 110.Unidad de 👮 @TransitoBta asignada.	0	0	3
1067429617827405827	Incidente vial entre particular 🚙 y motociclista 🏍‍ en la carrera 68 con calle 4, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	0	0	3
1050012032056127490	💥  Incidente vial entre taxi 🚖 y bus 🚌 en la Av Cali con calle 13, sentido N-SUnidad de 👮 TransitoBta asignada.	0	0	3
1052587775017578496	💥  Incidente vial entre particulares 🚘 en la carrera 27 con calle 10, sentido sur - norte. Unidad de 👮 @TransitoBta asignada.	0	0	3
1062347683988418560	Incidente vial entre particular 🚘 y dos motos ‍🏍  en la carrera 15 con Boyacá, sentido norte - sur. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	3
1068780335750619136	Incidente vial entre dos particulares 🚘 en la Calle 53 con carrera 71 B , sentido oriente - occidente.Unidad de 👮 TransitoBta asignada.	0	0	3
1072458161536335877	Incidente vial entre particular 🚘y un ciclista ‍🚴🏽  en la calle 80 con carrera  100, sentido occ  - ori. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	3
1063123184340422657	Incidente vial entre particular 🚙 y bus 🚌 en la Av. NQS con calle 6, sentido sur - norte.Unidad de 👮@TransitoBta asignada.	0	0	3
1079648960917266439	Incidente vial entre particular 🚘 e intermunicipal 🚍 en la carrera  86 con calle 70.Unidad de 👮 TransitoBta asignada.	0	0	3
1068270630410305536	Incidente vial entre  bus 🚌 y motociclista 🏍‍ en la calle 13 con carrera 135, sentido occidente-oriente.Unidad de 👮 @TransitoBta y 🚑 asignadas	0	0	3
1066452625007226880	Incidente vial entre dos particulares 🚘 carrera  15 con calle 85, sentido sur  - norte. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	3
1071314540690882560	Incidente vial entre particular bus  🚌 y un ciclista  🚴‍♀️ ‍‍ en la Carrera 68 con  calle 19, sentido sur - norteUnidad de 👮 TransitoBta asignada.  🚑  en el punto	0	1	2
1072865464450052096	Incidente vial entre vehículo particular 🚗y camión 🚛, en la Calle 17 con carrera 134b, sentido or-oc.Unidad de 👮 @TransitoBta asignada.	0	0	3
1063889482372603904	Incidente vial entre  particular 🚘 y taxi 🚖‍ en la carrera 18 con calle 140, en la intersecciónUnidad de 👮 @TransitoBta asignada.	0	0	3
1078990807531687936	Incidente vial entre particular 🚙 ‍y taxi 🚕 en la Av. Boyacá con calle 40a sur , sentido norte-sur.Unidad de 👮 TransitoBta asignada.	1	0	2
1055603848683945996	Incidente vial entre 🚘 particulares en la Av Caracas con calle 49, sentido S-N Unidad de 👮 @TransitoBta asignada.	1	0	2
1058351610412392449	Incidente vial entre particular 🚘 y bus 🚍‍ en la calle 193 con carrera 8.Unidad de 👮 @TransitoBta asignada.	1	0	2
1075067177504518146	Incidente vial entre bus 🚌 y taxi 🚕, en la calle 183 con autonorte.Unidad de 👮@TransitoBta asignada.	1	0	2
1054869648112533504	💥  Incidente vial entre particular 🚘y un motociclista 🏍‍ en la carrera  10 con calle 37 sur, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	0	0	3
1077474374087819264	Incidente vial entre particular 🚙 y un camión 🚚‍ en la carrera  68 con calle 3, sentido sur - norte.Unidad de 👮 TransitoBta asignada.	0	0	3
1062526461112971264	Incidente vial entre bus 🚌 y motociclista Policía 🏍‍ en la Av Américas con carrera  33, sentido ori- occ.Unidad de 👮 @TransitoBta asignada.	0	0	3
1052897012855787521	💥  Incidente vial entre particular 🚘 y un m‍otociclista 🏍  en la transversal 22 A con calle 53 D. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	3
1066817048938983429	Incidente vial entre particular 🚘 y taxi 🚖‍ en la carrera 107 con calle 132, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	0	0	3
1071817602274598915	Incidente vial entre particular 🚘 y una  motocicleta 🏍  en la Av. Caracas con calle 63, sentido norte - sur. Unidad de 👮TransitoBta y 🚑 asignadas.	0	0	3
1077601043033268224	Incidente vial entre taxi  🚖y ciclista ‍🚴🏽  en la calle 53 sur con carrera 74, sentido occidente - oriente.Unidad de 👮TransitoBta y 🚑 asignadas.	0	1	2
1075738378128244737	Incidente vial canoto de incendio volqueta 🚛 en la Av. Boyacá con Av. Américas, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	0	1	2
1075000782569828352	Incidente vial entre vehículo particular 🚗 y ciclista 🚴‍♂️, en la Av. Boyacá con calle 26, sentido oc-or. Unidad de 👮TransitoBta y 🚑 asignadas.	0	1	2
1047109344918196224	💥  Incidente vial entre un particular 🚘 y un taxi 🚖 en la Autonorte con calle 187, sentido sur - norte. Unidad de 👮 TransitoBta asignada.	1	0	2
1069706668483710976	Incidente vial entre taxi 🚖 y buseta 🚌‍ en la carrera  30 con calle 8 sur, sentido norte- sur.Unidad de 👮 @TransitoBta asignada.	0	0	3
1078389582813716480	Incidente vial s‍e presenta caída de motocicleta 🏍 en la Av. Caracas  con calle 40 Sur, sentido norte - sur. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	3
1057293305959059456	Incidente vial entre particular 🚘 y camión 🚛‍ en la Calle 13 con carrera 48, sentido occ - ori.Unidad de 👮 @TransitoBta asignada.	0	0	3
1060494999522107392	Incidente vial entre particular 🚘 y bus 🚍‍ en la Av. Boyaca con calle 9, sentido sur- norte.Unidad de 👮 TransitoBta asignada.	0	0	3
1059071048510070785	Incidente vial entre  taxi 🚖 y motociclista 🏍‍ en la calle 80 con carrera 86, sentido oriente-occidente.Unidad de 👮 @TransitoBta asignada.	0	0	3
1073575770205892608	Incidente vial entre dos particulares 🚘🚙‍ en la Av Circunvalar  con calle 72, Unidad de 👮 @TransitoBta asignada	0	0	3
1077894057806974976	Incidente vial entre ciclista ‍🚴🏽y‍ motociclista 🏍  en la Autopista sur con Av villavicencio , sentido oriente - occidente.  Unidad de 👮TransitoBta y 🚑 asignadas.	0	0	3
1059107341621231616	Incidente vial entre  particular 🚘‍ y ciclista 🚴‍ en la carrera 53 con calle 134 D, en la intersecciónUnidad de 👮 TransitoBta asignada.	0	0	3
1075388367989301249	Incidente vial entre  un particular 🚘 y una motocicleta  🏍‍ en la Calle 92 con carrera 12.Unidad de 👮 TransitoBta asignada.	0	0	3
1053299739310129154	Fallece promesa del vallenato en accidente de tránsito en Bolívarhttps://t.co/rRUsxX4Nc5	0	1	2
1076749710550020096	Incidente vial entre 2 particulares  🚘en la Auto norte con calle 224 . Unidad de 👮 TransitoBta asignada.	0	0	3
1047178739140976640	💥  Incidente vial entre particular 🚘 y bus 🚌 en la carrera  7 con calle 127 A, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	0	0	3
1072953851567845376	Fatal accidente de tránsito cobró la vida de un adolescente en Pitalito https://t.co/JfAKkh1Rz7 vía @SVCNoticias	0	1	2
1071753489527787521	Incidente vial entre particular 🚘 y bus 🚍‍ en la carrera 16 con calle 140.Unidad de 👮 TransitoBta asignada.	0	0	3
1077990521799430145	Incidente vial entre furgón 🚚 y ambulancia 🚑  en la calle 63  con carrera  50 sentido occidente - oriente. Unidad de 👮@TransitoBta.	0	0	3
1057086889465995265	Incidente vial entre 2 vehículos particulares 🚗‍ en la carrera 58 con calle 130, sentido norte - sur.Unidad de 👮 @TransitoBta asignada	0	0	3
1059138808116056066	Incidente vial entre  motociclista 🏍 y peatón🚶‍‍ en la carrera 86 con calle 90, sentido sur-norte.Unidad de 👮 TransitoBta asignada.	0	0	3
1049385370008387584	💥  Incidente vial entre 🚘 particulares en la calle 57b sur con carrera 71Unidad de 👮 TransitoBta asignada.	0	0	3
1047853197191237634	💥  Incidente vial entre  taxi 🚖 y bus 🚍  en la calle 63 con carrera 8, intersección. Unidad de 👮 @TransitoBta asignada.	0	0	3
1073554808752275456	Incidente vial entre motociclista 🏍 ciclista 🚴‍ en la carrera 86 con calle 68, sentido sur-norte.Unidad de 👮 @TransitoBta asignada	0	0	3
1047809022328496128	💥  Incidente vial entre 2 particulares  🚘 en la carrera  58 con calle 127 D sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	0	0	3
1054380044330721281	💥  Incidente vial entre bus 🚍 y particular 🚘 en la carrera  7 con calle 183.Unidad de 👮 @TransitoBta asignada.	0	0	3
1057231873393524736	Incidente vial entre particular 🚘 y bus 🚍‍ en la Av Américas con Av Cali, sentido occ - ori.Unidad de 👮 @TransitoBta asignada.	0	0	3
1070120663661330438	Incidente vial caída de motociclista ‍🏍  en la calle 85 con carrera  15.Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	3
1067833643341619200	Incidente vial entre  particular  🚘 y motociclista 🏍‍ en la carrera 15  con calle 34, en la intersecciónUnidad de 👮 @TransitoBta asignada.	0	0	3
1079830629108326400	Incidente vial entre 2 particulares  🚘‍ en la Av, Cali con calle 34 sur, Unidad de 👮 TransitoBta asignada.	0	0	3
1065518092766322690	Incidente vial entre particular  🚙 y un taxi 🚖‍ en la carrera  69 f con calle 13, sentido oriente - occidente.Unidad de 👮 TransitoBta asignada	0	0	3
1066816244903489536	Incidente vial  se presenta caída de motocicleta 🏍‍ en la carrera  50 con calle 37 Sur, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	1	0	2
1077257890711384065	Incidente vial entre particular 🚘y bus 🚌 en la carrera 156 con calle 136A,  Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	3
1060692256766726145	@DanielSamperO @DanielSamperO también por los lados de la calle 100 un conductor atropelló estudiantes y salió huyendo hacia el sur. Placas PNK 283. Ayuda a difundir esto porfa	1	0	2
1061751048887517184	Incidente vial caída de motociclista ‍🏍  en la Carrera 30 con calle 86 , sentido sur - norte. Unidad de 👮TransitoBta y 🚑 asignadas.	0	0	3
1066471975206440960	Incidente vial entre taxi 🚖 y grúa ‍ en la Av. Primero de Mayo con carrera 24, sentido occ - ori.Unidad de 👮 @TransitoBta asignada.	0	0	3
1068502924605775872	Incidente vial entre dos particulares 🚘🚙‍ en la carrera 55 A con calle 115, en la intersecciónUnidad de 👮 @TransitoBta asignada	0	0	3
1068503463221489664	Incidente vial entre dos particulares 🚘🚙‍ en la carrera 55 A con calle 115, en la intersecciónUnidad de 👮 TransitoBta asignada	0	0	3
1072985707529031687	Incidente vial entre particular 🚘 y un m‍otociclista  🏍  en la calle 184 con carrera 49. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	3
1061359628024459265	Incidente vial entre dos motocicletas ‍🏍  en la carrera 9 con calle  9. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	3
1060178224402046976	Incidente vial entre bus 🚌 y particular 🚗 en la  carrera  24 con Av 1 de mayo , sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	0	0	3
1055501556043390976	Incidente vial entre un particular 🚘 y un motociclista 🏍 en la Av. Boyacá con Portal Tunal, sentido norte- sur.Unidad de 👮 @TransitoBta asignada.	0	0	3
1064185836751724544	Incidente vial entre particular 🚗 y motocicleta 🏍️  en la calle 74 con carrera 22, sentido occidente - oriente.Unidad de 👮 @TransitoBta  y  🚑 asignadas.	0	0	3
1065641922562326528	Incidente vial entre un particular  🚘 y un bus 🚌‍ en la Av. Américas con carrera 53, sentido occidente - oriente.Unidad de 👮 @TransitoBta asignada.	0	0	3
1055446991960977408	💥  Incidente vial entre dos motociclistas 🏍 en la carrera 77A con calle 64F, sentido norte- sur.Unidad de 👮 TransitoBta asignada.	0	0	3
1073629453878812672	Incidente vial entre  particular 🚘 y motociclista 🏍‍ en la calle 73 con carrera 15, sentido occidente-oriente.Unidad de 👮 @TransitoBta asignada	0	0	3
1062495003342188545	Incidente vial entre tres particulares 🚘‍ en la  Calle 53 con carrera 60, sentido ori- occ.Unidad de 👮 @TransitoBta asignada.	0	0	3
1051442159608582144	💥  Incidente vial entre 2 particulares 🚘 en la Av. Américas con carrera 80, sentido oriente - occidente.Unidad de 👮 @TransitoBta asignada.	0	0	3
1067698956560420865	Incidente vial entre particular  🚘 y un peatón  🚴‍ en la carrera  13 con calle 73, Unidad de 👮 TransitoBta asignada.	0	0	3
1055799271147081728	Incidente vial entre particular 🚘 y motociclista 🏍  en la calle 13 con carrera  55, sentido oriente - occidente. Unidad de 👮TransitoBta y 🚑 asignadas.	0	0	3
1060926220085399552	Incidente vial entre un particular 🚘 y un peatón 🏃‍♂️ en la carrera 33 con calle 25, sentido sur - norte. Unidad de 👮 @TransitoBta asignada.	0	0	3
1073194819600699393	Incidente vial entre  dos taxis 🚕🚖 en la calle 80 con carrera 30, sentido occidente-orienteUnidad de 👮 @TransitoBta asignada.	0	0	3
1069298598221938688	Incidente vial entre sitp 🚌 y particular 🚗  en la Av cali  con Calle 6. sentido sur-norteUnidad de 👮 @TransitoBta asignada	0	0	3
1078625256271724544	Incidente vial entre buses 🚌  en la carrera  68 con calle 9, sentido norte - sur.Unidad de 👮 TransitoBta asignada.	0	0	3
1061703447324573696	Incidente vial entre particular 🚘 y motociclista 🏍‍ en la  Calle 61 con carrera 19.Unidad de 👮 @TransitoBta asignada.	0	0	3
1064496117671448577	Incidente vial entre 2 buses 🚌 en la carrera 10 con calle 11 sur.Unidad de 👮 @TransitoBta asignada.	0	0	3
1054524552183726080	💥  Incidente vial, caída de motociclista 🏍‍ en la Av Boyacá con calle 68, sentido norte-sur.Unidad de 👮 @TransitoBta asignada.	0	0	3
1075382045386379264	Incidente vial entre dos motociclistas 🏍‍ en la Avenida primero de mayo con carera 73, sentido occidente - oriente.Unidad de 👮 TransitoBta asignada.	0	0	3
1051257083390251008	💥  Incidente vial entre dos particulares 🚘, un taxi 🚖 y un bus 🚍 en la calle 26 con carrera 106, sentido oriente - occidente.Unidad de 👮 @TransitoBta asignada.	0	0	3
1071036641576452096	Incidente vial entre dos particulares 🚘‍ en la Autonorte con calle 200, sentido norte - sur.Unidad de 👮 TransitoBta asignada.	0	0	3
1069614733920280576	Incidente vial entre bus 🚌 y un ‍🚴‍ en la carrera  100 con Av. Esperanza, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	0	0	3
1055356386064957440	💥  Incidente vial entre  moto 🏍️ y ciclista 🚲 en la calle 13 con carrera 50, sentido occ - ori. Unidad de 👮TransitoBta y 🚑 asignada	0	0	3
1071676858066968578	Incidente vial entre particulares  🚘‍ en la calle 161 con carrera 8, Unidad de 👮 TransitoBta asignada.	0	0	3
1054116232692154370	💥  Incidente vial entre particular 🚘 y bicitaxi  en la Autonorte  con calle 170, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	0	0	3
1071773506352963585	Incidente vial entre particular 🚘y camión ‍ en la transversal 77 Bis a con diagonal 52 a Sur.Unidad de 👮 TransitoBta asignada.	0	0	3
1078675529354616832	Incidente vial entre bus 🚌 y furgón 🚛en la calle 72 con carrera  110D, sentido occidente- oriente. Unidad de 👮TransitoBta y 🚑 asignadas.	0	0	3
1070428995873845255	Incidente vial entre peatón 🚶🏽 ‍y bicitaxi en la Av. Cali con cll 6, sentido sur - norte. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	3
1054855293924982784	💥  Incidente vial entre particular 🚘 y un camión 🚚  en la calle 26 con carrera 100, sentido oriente - occidente. Unidad de 👮@TransitoBta	0	0	3
1068554610284158976	Incidente vial entre  camioneta 🚙 y tractocamión 🚛‍ en la calle 13  con Av Boyacá, sentido occidente-orienteUnidad de 👮 @TransitoBta asignada.	0	0	3
1061771852475965440	Incidente vial entre particular 🚘 y camioneta 🚙‍ en la Calle 58 con carrera 5, sentido occ- ori.Unidad de 👮 @TransitoBta asignada.	0	0	3
1068596866504433664	Incidente vial entre particular 🚘 y taxi 🚖 en la calle 26 con carrera 68, sentido oriente - occidente.Unidad de 👮 @TransitoBta asignada.	0	0	3
1071576185665146881	Incidente vial entre 2 particulares  🚘 en la Av. Boyacá  con calle 13, Unidad de 👮 @TransitoBta asignada	0	0	3
1078392751975264256	Incidente vial entre particular 🚘 y bus 🚍‍ en la calle 66 con carrera 17, sentido oriente - occidente.Unidad de 👮 @TransitoBta asignada.	0	0	3
1069161895314231296	Incidente vial entre motociclista  🏍️ y peatón 🏃‍♂️ en la Carrera 9 con calle 187 . sentido sur-norteUnidad de 👮 TransitoBta asignada 🚑	0	0	3
1069937352741715968	Incidente vial entre un particular  🚘 y un c‍ciclista 🚴‍ en la Calle 80 con carrera  69, sentido occidente - oriente.Unidad de 👮 @TransitoBta asignada.	0	0	3
1052817486259863552	💥  Incidente vial entre vehículo particular  🚙 y tractocamión 🚛 en la Autosur con carrera 72, sentido ori- occ.Unidad de 👮 TransitoBta asignada	0	0	3
1077965803549585413	Incidente vial por caída de motociclista 🏍  en la calle 38 sur con carrera  12. Unidad de 👮TransitoBta y 🚑 asignadas.	0	0	3
1074757931948740612	Incidente vial entre particular 🚘 y un camión 🚚 en la Av. 1 de mayo con carrera  30, Unidad de 👮TransitoBta	0	0	3
1064553279059832832	Incidente vial entre particular 🚘 y taxi 🚖‍ en la calle 154 con carrera 16 C.Unidad de 👮 @TransitoBta asignada.	0	0	3
1070323410830532608	Incidente vial entre particular 🚘 y camión 🚚‍ en la Av. Boyacá con calle 71, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	0	0	3
1060914238468820993	Incidente vial entre un particular 🚙 y un motociclista 🏍 en la carrera 81 con calle 71, sentido sur - norte. Unidad de 👮 @TransitoBta asignada.	0	0	3
1050750796688703488	💥  Incidente vial entre taxi 🚖 y motociclista 🏍 en la calle 26 con carrera 10, sentido Or-OccUnidad de 👮 @TransitoBta asignada.	1	0	2
1078405213743169536	Incidente vial entre particular 🚘 y ciclista ‍🚴‍ en la Av. Boyaca con calle 95, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	0	0	3
1053455810070745089	💥  Incidente vial entre particular 🚘 y bus en la carrera  7 con calle 60, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	0	0	3
1057166679787102209	Incidente vial caída de motociclista 🏍️ en la Av Boyacá con  Av. 1 de Mayo , sentido  norte - sur. Unidad de 👮TransitoBta y 🚑 asignadas	0	0	3
1061018807865630720	Incidente vial entre  particular 🚘 y bus 🚌 en la Transversal 94 con calle 82, en la intersección.Unidad de 👮 @TransitoBta gestionada	0	0	3
1051578983379292161	💥  Incidente vial entre particulares 🚘 en la Av Caracas con calle 73, sentido sur - norte.Unidad de 👮 TransitoBta asignada.	0	0	3
1066079812329111554	Incidente vial entre bus 🚌 y camión 🚚‍ en la carrera 24 con calle 5 C, sentido norte-sur.Unidad de 👮 @TransitoBta asignada.	0	0	3
1052900243078045697	💥  Incidente vial entre taxi 🚖 y motociclista 🏍 en la Av. Cali con calle 96, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	0	0	3
1067406387754487808	Incidente vial implicado tres  motociclistas ‍🏍  en la calle 50A sur con carrera  5. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	3
1055592851059417089	Incidente vial entre 🚘 particular y camión 🚚 en la Autonorte con calle 190, sentido S-NUnidad de 👮 @TransitoBta asignada.	0	0	3
1059790709488840705	Incidente vial entre particular  🚘 y taxi 🚖‍ en la Av. Circunvalar con calle 45, sentido sur- norte.Unidad de 👮 @TransitoBta asignada.	0	0	3
