	id_tweet	created_at	user_name	text	clean
368	1078971903698784258	2018-12-29 06:12:02	Rasierrac	@numeral767 buenos días el trancón antes del peaje de la línea sentido Cajamarca - Calarcá es por alto tráfico? O sucede algo adicional	   trancón peaje líneo sentir cajamarca    calarcá alto tráfico   o suceder adicional
369	1060709926849396737	2018-11-08 20:45:28	Raul300106	@CaroVasquez1919 Es muy diferente hacer una marcha, a ir a hacer vandalismo	   marchar   a a vandalismo
370	1060624087624626178	2018-11-08 15:04:22	RazonPublica	#Caricatura ✒️  Los buses de Transmilenio, o cómo enfermar a los bogotanos Petro feat Peñalosa Por @Anyelik https://t.co/lApj5nqXFx  vía @RazonPublica https://t.co/z4AvGbdEBt	  caricaturar      bus transmilenio   o enfermar a bogotano petro feat peñalosa       vía    
371	1049119703950614528	2018-10-07 21:10:03	RazonPublica	La crisis de los buses del SITP #CentrodeInvestigaciones #ObservatoriodeLogística https://t.co/vBGONyplfw https://t.co/aubgdcmGJ5	crisis bus sitp   centrode investigación   observatoriode logístico    
372	1057650174359732225	2018-10-31 10:07:06	RazonPublica	#Ultraderecha 🇧🇷  ¿Por qué ganó @jairbolsonaro en Brasil a pesar de sus claras manifestaciones machistas, homofóbicas e incluso de apología a la violencia?  Por @thethiagor.  https://t.co/dXiDKW5Xze  vía @RazonPublica https://t.co/UhxyObh0tQ	  ultraderecha       ganar    brasil a claro manifestación machista   homofóbicas e apología a violencia            vía    
373	1065924551085821952	2018-11-23 06:06:31	RedapBogota	EAAB informa, que hoy Viernes 23 Nov/18 en Bogotá no habrá programación de trabajos de mantenimiento y rehabilitación de redes, instalación de tuberías en obras viales y nuevas viviendas. Empresa de Acueducto y Alcantarillado de Bogotá D.C.	eaab informar   viernes     nov     bogotá programación trabajo mantenimiento y rehabilitación redar   instalación tubería obrar vial y vivienda   empresa acueducto y alcantarillar bogotá d c
374	1077158860761300992	2018-12-24 06:07:39	RedapBogota	Cortes de agua y luz para Bogotá https://t.co/1S3ORis6Pu	corte aguar y luz bogotá  
375	1064313293978898434	2018-11-18 19:23:57	RedapBogota	Av cali x cll 20 s-n (Frente a Hayuelos, se presenta choque simple de particulares, fuerte congestion, se requiere @transitopolicia @SectorMovilidad @BogotaTransito	av cali x cll     segundo n   frente a hayuelos   presentar chocar simple particular   fuerte congestion   requerir      
376	1059975097635758081	2018-11-06 20:05:31	ResproColombia	#1 #loúltimo #buses transmilenio #2019 60% #diesel #euroV #obsoleto 40% #gas #transmilenio #nocivoparalasalud#euroV #prohibido🤧😷🤕#2 #cuidate de tantas #enfermadades x… https://t.co/4xGTAkNefn	     loúltimo   bus transmilenio             diesel   eurov   obsoleto       gas   transmilenio   nocivoparalasalud eurov   prohibir        cuidate tanto   enfermadades x   
377	1063971685538430977	2018-11-17 20:46:32	ReyesJuanfelipe	@IvanDuque Bajo normas anticorrupción internacionales i.e. en EE.UU. es considerado corrupción q el funcionario público haga mercado en el carro  oficial. ¿Y en Col? X a acá no siquiera respetan las normas d tránsito. “Atropellan” al contribuyente. El dueño d esos vehículos!	   norma anticorrupción internacional i e   ee uu   considerar corrupción q funcionario público hacer mercar carro   oficial    y col   x a acá siquiera respetar norma d tránsito    atropellar   contribuyente   dueño d vehículo
378	1060936931578654720	2018-11-09 11:47:30	Rianroga	@papita_criolla @IvanDuque @PoliciaColombia Impedir el tráfico arbitrariamente es un DELITO, tan conchudos, secuestrando a la gente en plena hora pico y esperan que la Policía se quede quieta. Aquí hablamos de MILLONES de personas que se vieron afectadas por causa de unos desocupados.	   criollo      impedir tráfico arbitrariamente delito   conchudo   secuestrar a gente pleno hora picar y esperar policía quedar quieto   hablar millón personar ver afectar causar desocupar
379	1073957456823357440	2018-12-15 10:06:25	RicardoVidal_Ps	@CaracolRadio @TransMilenio Jajajaja, linda mi ciudad protesta desde el estrato 1 hasta el 5, por cuánta pendejada , voy a protestar porque no le suban a las empanadas 🤔🤓😁	     jajajaja   lindo ciudad protestar estrato        pendejada    a protestar subir a empanar    
380	1063251776177086464	2018-11-15 21:05:52	RiverosAleja	@JvcTop @ELTIEMPO @Citytv Le pido señor Jose que no me trate de ridícula, ni juzgue por un simple tuit mi condición de ciudadana. Yo acá no estoy ofendiendo a nadie, estoy dando mi opinión de lo que vi con mis propios ojos en las marchas de hoy.	       pedir señor jose tratar ridículo   juzgar simple tuit condición ciudadano   acá ofender a   dar opinión ver ojo marchar
381	1053273927466795014	2018-10-19 08:17:27	Rocketcn	La niña detrás mío en tm iba literal perreando y no supe si estaba en un tm a las 7 am o en Vintrash a la media noche tratando de encontrar un hueco para bailar	niño tm ir literal perreando y saber tm a    am o vintrash a medio noche tratar encontrar hueco bailar
382	1046876307110412289	2018-10-01 16:35:36	RodrigoMutis	La @CAR_Cundi de manera antidemocrática y arbitraria le impide a la @ReservaVDHammen hacer parte de la discusión sobre la Reserva van der Hammen, como vocero de la veeduría pido solidaridad para denunciar tal atropello	   cundi antidemocrático y arbitrario impedir a    discusión reservar der hammen   vocero veeduría pedir solidaridad denunciar atropellar
383	1065813773389303808	2018-11-22 22:46:20	Rodrigo_Zarate_	@felipepoet Martes 27 un día antes de la marcha de los estudiantes. https://t.co/j0z8RJMHls	   martes     marchar estudiante   
384	1065654514659807233	2018-11-22 12:13:29	Rolomillos28	@TransMilenio Será que @TransMilenio va poner punto de salud que diga San Juan de Dios, que no se note que él sr. Peñalosa tiene un monopolio el hp..	      punto salud decir santo juan dios   notar sr   peñalosa monopolio hp  
385	1054810490491359234	2018-10-23 14:03:13	RuizCristianC	Han dimensionado lo que pasará con la movilidad de Bogotá en el corredor oriental con la construcción de Transmilenio en la Kr 7ma y el metro en la Caracas, al mismo tiempo. Una ciudad paralizada por el capricho de una administración ¿Cómo se va a mover la gente?.	dimensionar pasar movilidad bogotá corredor oriental construcción transmilenio kr   ma y metro caracas     ciudad paralizar capricho administración   a mover gente  
386	1063073929189826560	2018-11-15 09:19:10	S3bastianS3gura	Irse corriendo desde la universidad hasta la casa a las 11 de la noche por haber botado la tarjeta del sitp, no tiene precio.	irse correr universidad casar a     noche botar tarjeta sitp   preciar
387	1060707348795273217	2018-11-08 20:35:13	SEAGUIA	@JenniferPedraz @UNColombia Saludos.¿Impedir movilización de ciudadan@s es arbitrariedad? ¿Qué viene siendo impedir la movilización de ciudadan@s que requieren transporte público para desplazarse?¿+de 50 años de reivindicar el derecho propio mediante el atropello del derecho ajeno,qué le han dejado al país? https://t.co/5YQfI9e6Hh	     saludo   impedir movilización ciudadan   arbitrariedad    venir impedir movilización ciudadan   requerir transportar público desplazarse        año reivindicar derecho atropellar derecho ajeno dejar país   
388	1076117948840976385	2018-12-21 09:11:26	SEAsesorias	1 muerto y 20 heridos en accidente de bus que viajaba de Bogotá a Lima https://t.co/Xj7xRrg3Zb	   morir y     herir accidentar bus viajar bogotá a limar  
389	1061644217079025664	2018-11-11 10:38:00	SENAComunica	Ser parte de la solución a los 'colados' en @Transmilenio, es el propósito de nuestros aprendices e instructores. Entérate en #SENATV al aire en @InstitucionalTV 👉📺 https://t.co/rBf27iifHv	solución a   colar       propósito aprendiz e instructor   entérate   senatv aire       
390	1062686632753745921	2018-11-14 07:40:11	SITPAyuda	🚫☇¡Atención! #TMCeroElectrico Por temas operativos @BYD_Electricos decidió retirar, de la flota actual de @TransMilenio, su único bus articulado eléctrico que se encontraba en funcionamiento.Por temas de convenio, pasará a operar en el sistema Megabus de la ciudad de Pereira. https://t.co/oBC5U4q1tr	    atención    tm cero electrico temer operativo    electricos decidir retirar   flotar actual     único bus articular eléctrico encontrar funcionamiento temer convenio   pasar a operar sistema megabus ciudad pereira   
391	1052632415464697856	2018-10-17 13:48:19	SamakDavid	Mientras tanto a esta hora en un @TransMilenio en la ciudad de #Bogotá comprendido el mensaje de kike @EnriquePenalosa #BogotáCiudadCaminable https://t.co/AvX8QFiHVC	a hora    ciudad   bogotá comprender mensaje kike     bogotáciudad caminable  
392	1049489541415997440	2018-10-08 21:39:39	SebastianRuizSa	@SectorMovilidad @Bocarejo_JP @Bogota @idubogota @Fontibon_Bogota @TransMilenio @DadepBogota @multandoBog @cazainfractor @Laviaquemerezco Están tomando fotos con el celular? Donde está la dotación para hacer su trabajo? Un día bajando de la calera un policía de vigilancia me quería poner una multa por execeso de velocidad tomada desde el celular	     jp        bogota            tomar foto celular   dotación   bajar calero policía vigilancia querer multar execeso velocidad tomar celular
393	1067788892563226624	2018-11-28 09:34:45	SectorMovilidad	📢#Atención [Comunicado]:📄 Gestión y pacificación de tránsito en el Portal 20 de Julio facilita el paso seguro a más de 10 mil peatones al día 👉 https://t.co/glRyizpXcK#VisiónCeroBOG#MovilidadMeInforma https://t.co/ZUmEStR5jP	   atención   comunicar     gestión y pacificación tránsito portal     julio facilitar pasar seguro a     mil peatón      
394	1048313365276385280	2018-10-05 15:45:57	SectorMovilidad	Cerca de 3.000 operarios del sistema SITP reciben a esta hora un reconocimiento por sus buenas prácticas en la vía.Desde el primero de enero y hasta el 15 de agosto, demostraron una conducción ejemplar, pues no tuvieron incidentes viales ni multas en su labor.#VisiónCeroBOG https://t.co/ArTdKiqiJt	       operario sistema sitp recibir a hora reconocimiento práctico vía enero y     agostar   demostrar conducción ejemplar   tener incidente vial multar labor   visión cerobog  
395	1064298469177872385	2018-11-18 18:25:03	SharitoBarrios2	Bailar salsa choque con un caleño veaaa 👌	bailar salsa chocar caleño veaaa  
396	1050064936255311873	2018-10-10 11:46:04	SkamiloCb	Mira con lluvia y todo Fransy Espinosa Martinez acá se pelea por lo que es justo. https://t.co/Gn7PwLNTZ6	mirar lluvia y fransy espinoso martinez acá pelear justar   
397	1061408257938505728	2018-11-10 19:00:23	SolMerchan27	Un rock argentino + un café + un suspiro cálido = PERFECCIÓN ❤	rock argentino    café    suspirar cálido    perfección  
398	1071166209696006144	2018-12-07 17:15:00	SomosAGROSAVIA	Con la puesta en marcha de #CosecheYVendaALaFija diseñamos nuevos instrumentos de política para incentivar la conformación de esquemas de integración entre pequeños y medianos productores, agroindustrias y las grandes superficies. Buscando #Equidad en comercialización. https://t.co/Je847ESGmq	poner marchar   cosechey vendaa fijo diseñar instrumento político incentivar conformación esquema integración pequeño y mediano productor   agroindustria y superficie   buscar   equidad comercialización   
399	1076099812867612675	2018-12-21 07:59:23	Soniaguer	Nooo, Peñalosa la ve y manda a talar los árboles porque ahí cabe una cancha sintética o una troncal de transmilenio. https://t.co/W7TfURMcEU	nooo   peñalosa ver y mandar a talar árbol caber cancha sintético o troncal transmilenio   
400	1047515759575015425	2018-10-03 10:56:33	SrDiegoFernando	"""""""""""""""""""""""""""""""@TransMilenio por que ahora el número de servicios y su respectiva frecuencia se ha disminuido drásticamente con tiempos de espera de más de 15min, y  no es una cuestión de """"""""""""""""""""""""""""""""percepción"""""""""""""""""""""""""""""""" por parte del usuario. Hasta en horas valle hay acumulación de pasajeros en las estaciones."""""""""""""""""""""""""""""""	                  número servicio y respectivo frecuencia disminuir drásticamente tiempo esperar    minuto   y   cuestión                  percepción                  usuario   vallar acumulación pasajero estacionar                
401	1055848786063450114	2018-10-26 10:49:01	SrtaTeriyaki	@jack_o24 @kattcorts @AndresVergaraB En Bogotá tienen la cicloruta y acepto que no las usen porque son super inseguras, pero si van a compartir vías con carros y buses aumenta el riesgo, ya que son pocos los respetan el espacio de los otros, es mejor ir protegidos y un paso adelante de cualquier accidente.	   o        bogotá cicloruta y aceptar usar super inseguro   a compartir vía carro y bus aumentar riesgo   respetar espaciar   protegido y pasar accidentar
402	1058192665462931457	2018-11-01 22:02:46	Subalternativa	Más de 93 mil huecos han tapados por la UMV en lo que va recorrido del año  https://t.co/ZDS75gUa5M	    mil hueco tapar umv recorrer año   
403	1066386040435499008	2018-11-24 12:40:19	Supertransporte	74 armas de fuego ilegales han sido incautadas por la Policía de Tránsito en las carreteras de Norte de Santander durante el presente año. Así reducimos hurtos a transportadores y pasajeros.  #ElQueLaHaceLaPaga #ConstruyendoPaís #CúcutaConstruye https://t.co/VTVOApQQYt	    armar fuego ilegal incautar policía tránsito carretero norte santander presentar año   reducir hurto a transportador y pasajero     pagar   construir país   cúcuta construir  
404	1066074302024491008	2018-11-23 16:01:34	TMsostenible	@alexmarin55 A propósito de la licitación de #Transmilenio #BYD https://t.co/RIikjdBsKW	   a propósito licitación   transmilenio   byd  
405	1051070729700212737	2018-10-13 06:22:44	TORJOHN2004	@danrochab @oficialHASSAM Y esta es una de las razones por las cuales se presenta este resultado https://t.co/zmmQ4giMLVDeberían contratar personas idóneas o con noción de regulación de tráfico para estas labores	     y razonar presentar resultar    contratar personar idóneo o noción regulación tráfico laborar
406	1060748245989769216	2018-11-08 23:17:44	Tattaticagomez	@TransMilenio Jajajajaja que desgracia hasta parece que se estuvieran burlando de nosotros.	   jajajajaja desgraciar estar burlar
407	1068226627145003008	2018-11-29 14:34:09	TatyPinedaA	la estación de Transmilenio Ricaurte con música, parece el titanic hundiéndose (deprimente)	estación transmilenio ricaurte músico   titanic hundiéndose   deprimente
408	1073533240223387648	2018-12-14 06:00:44	The_Tripman	Esto también es cierto: @TransMilenio es pésimo y su servicio empeora por la falta de cultura de la gente. https://t.co/r5HCoUKo3I	    malo y servicio empeorar falto cultura gente   
409	1077376264275677184	2018-12-24 20:31:32	TransMiseria	"""""""""""""""""""""""""""""""El teleférico hizo un """"""""""""""""""""""""""""""""TransMilenio"""""""""""""""""""""""""""""""" https://t.co/eZE3z22zem"""""""""""""""""""""""""""""""	                teleférico                  trans milenio                  
410	1050728768321540096	2018-10-12 07:43:54	TropiBogota	Seguimos en #ElTropishow con toda la actitud de viernes desde el Portal de las Américas 😬 somos parte del equipo T porque @TransMilenio se escribe con T de #Tropicana 👍🏻 https://t.co/mHTXRWMWRx	seguir   tropishow actitud viernes portal américas    equipar t    escribir t   tropicana     
411	1050393211309580289	2018-10-11 09:30:31	Tusclicks_col	Más tráfico web o más conversiones ¿en qué invertir tu presupuesto? https://t.co/2SSrgiyQvY https://t.co/0MfCvoIzE9	tráfico web o conversión   invertir presupuestar     
412	1060931348775555072	2018-11-09 11:25:19	UbuntuNicotine	@Carors Pues entonces tuvo dos reflejos jajaj, porque atropello dos veces a gente	   reflejo jajaj   atropellar a gente
413	1050066121158795265	2018-10-10 11:50:47	ValenLemacks	Tenía algo importante que hacer y no hay Transmilenio 😭 pero bueno todo el apoyo a las universidades públicas.	importante y transmilenio    apoyar a universidad público
414	1059191695089303553	2018-11-04 16:12:33	VeronLucas	Ayer en la cena mis tías me dijeron que se me veía re bien a pesar del accidente y los problemas. A lo que respondo: -obvio divo como siempreNos seguimos riendo tomando smirnoff ¡Que ha pasado aquí!	cenar tío ver re a accidentar y problema   a responder    obviar divo seguir reír tomar smirnoff  
415	1079395188592656386	2018-12-30 10:14:01	VpBogota	Colombia empieza a entregar permisos de tránsito temporal a venezolanos que van a un tercer paíshttps://t.co/XCNgfUqR1f https://t.co/QpRZvYLvHI	colombia empezar a entregar permiso tránsito temporal a venezolano a 3    
416	1062752443157622785	2018-11-14 12:01:42	WDBird	@Jlopezconcejal ¡EXTRA! Concejal @7MarcoFidelR denuncia penalmente a quienes atentaron contra la @PoliciaBogota y el sistema @Transmilenio #COMUNICADO 👉🏻📄 https://t.co/zi5b0M8fSg https://t.co/Ww22db2eqM	    extra   concejal    denunciar penalmente a atentar    y sistema     comunicar        
417	1062719398241169414	2018-11-14 09:50:23	WDBird	@Carrillo_Concej ¡EXTRA! Concejal @7MarcoFidelR denuncia penalmente a quienes atentaron contra la @PoliciaBogota y el sistema @Transmilenio #COMUNICADO 👉🏻📄 https://t.co/zi5b0MpQJO https://t.co/wydVlmDZiP	   concej   extra   concejal    denunciar penalmente a atentar    y sistema     comunicar        
418	1054936121220784129	2018-10-23 22:22:25	WEYMAR1307	Esa película de #NaceUnaEstrella  me dejo con un hueco existencial muy hpta.	película   nacer estrellar   dejar hueco existencial hpta
419	1058132413669392389	2018-11-01 18:03:21	WHITEDEVIL05	@Yo_Filomena Diré algo si hay hueco fiscal porque duque y sus ministros no se bajan sueldos y tapan ese hueco,en verdad estamos en la imunda	   filomena decir hueco fiscal duque y ministro bajar sueldo y tapar hueco imunda
420	1065388444883529729	2018-11-21 18:36:13	YLorelo	Querida persona que está recostada sobre mi en Transmilenio: ¡El tubo está ahí por una razón!	querido personar recostar transmilenio    tubo razón
421	1076963030255177733	2018-12-23 17:09:30	YeYe_Quintero10	Gracias a DIOS el accidente no pasó a mayores 😥	gracia a dios accidentar pasar a mayor  
422	1074041468375969794	2018-12-15 15:40:15	ZebasUseche	Me ha gustado un vídeo de @YouTube (https://t.co/rv2BXB0Au7 - CORRE O TE ATROPELLO! VIGILANTE vs MOTOS! - GTA 5 ONLINE - GTA V	gustar vídeo         correr o atropellar   vigilante vs moto     gta    online    gta v
423	1069304636849512449	2018-12-02 13:57:46	_AndyBeltran	Se que Dios me ama cuando el SITP me pasa historias cuando llego al paradero y va con puestos vacíos. 🤷🏽‍♀️😍😂	dios amar sitp paso historia llegar paradero y puesto vacío         
424	1075258760061468678	2018-12-19 00:17:20	_DirtyGuettoKdz	Las calles que transito los lugares que visito la ropa que visto insisto todo me hace verte aquí, ayer creí que te vi y al notar que no eras supe que aunque pueda no quiero vivir sin ti	calle transitar lugar visitar ropa vestir insistir verte   creer ver y notar saber querer vivir
425	1074002735316516864	2018-12-15 13:06:20	_ELRL_	Este clima sería perfecto con piscina y cerveza.	clima perfecto piscina y cerveza
426	1071244475765350401	2018-12-07 22:26:00	_YazZin_	Me ha gustado un vídeo de @YouTube (https://t.co/hnZr2q8WEv - Investigación de accidente horizonte profundo).	gustar vídeo         investigación accidentar horizonte profundar  
427	1047287648782635008	2018-10-02 19:50:07	__Agnelli	@camilofacellif Después del accidente hago todo al revés, no se te olvide jajaja💔	   accidentar rever   olvidar jajaja
428	1046911963480166400	2018-10-01 18:57:17	__Areo__	Yo dizque todo afanado en un hijueputa sitp teto como media hora y no hay clase?Es enserio catrehijueputas?	dizque afanar hijueputa sitp teto medio hora y clase enseriar catrehijueputas
429	1074501616085188609	2018-12-16 22:08:43	___Madrigal	@TransMilenio Buenas noches, mañana hasta que hora hay servicio?. Gracias	   noche   mañana hora servicio    gracia
430	1050076761998921729	2018-10-10 12:33:04	__inefable02	Lizcano en la marcha enviándome audios es un parche completo.😁	lizcano marchar enviándome audio parche completar  
431	1050006473206566912	2018-10-10 07:53:46	_anelimm	Ya se escucha musiquita en la universidad, qué emoción esta marcha! :3	escuchar musiquita universidad   emoción marchar    
432	1064172097478553600	2018-11-18 10:02:54	a_writter_	#EnLaConstituciónDeMacías Los uribistas podrán pedir el asiento rojo en Transmilenio.	  constitución macías uribistas pedir asentir rojo transmilenio
433	1051966132528275456	2018-10-15 17:40:45	acciontecnica	Según @DNP_Colombia en el 98.8% de los registros de @PoliciaColombia buscando drogas en 2015, incautaron tan solo el 3.3% del total anual. 172mil operaciones con mínimo impacto en tráfico, consumo y finanzas. @ObservDrogasCo @MinjusticiaCo@mindefensahttps://t.co/76oxq0o4KA	   colombia        registro    buscar drogar        incautar       anual      mil operación mínimo impactar tráfico   consumir y finanzas          t co    oxq o ka
434	1049982158960558081	2018-10-10 06:17:09	acostajaime	Una propuesta muy racional por lo tanto la acompaño. Apoyo marcha de hoy de los estudiantes en toda Colombia. https://t.co/dRSXc4tBZS	proponer racional acompañar   apoyar marchar estudiante colombia   
435	1058913357942714368	2018-11-03 21:46:32	alejopijao94	@mimamadecia @manolitosalazar @TransMilenio Ve que raro me sorprende que está mal informada por qué recientemente en Santiago de chile estranaron más de 100 buses eléctricos para la empresa Transantiago y en Medellín ya está en adjudicación de buses eléctricos del metro plus.	       ver raro sorprender informar recientemente santiago chile estranaron      bus eléctrico empresa transantiago y medellín adjudicación bus eléctrico metro plus
436	1050079293336944641	2018-10-10 12:43:07	alejopijao94	@Violencio_Rivas Tal así que por vago no pude ir a la marcha y ese día de marchas ese SENA era un cementerio.	   rivas vagar poder a marchar y marchar sena cementerio
437	1046740002674286593	2018-10-01 07:33:58	alexfrancogomez	@TransMilenio cuando piensan acabar con los vendedores ambulantes y cantantes que ahora asistan el sistema?	   pensar acabar vendedor ambulante y cantante asistir sistema
438	1063454960095059968	2018-11-16 10:33:15	alexgomezest	Cinco infiltrados de la policía en la marcha estudiantil en Bogotá - Las2orillas https://t.co/53ZsAmIoqS	infiltrar policía marchar estudiantil bogotá    orillar  
439	1063620144755294208	2018-11-16 21:29:38	alexis_valero	@jcamilocl @fedecarpa @fdbedout @IvanDuque Por el hueco fiscal que dejó el gbno Uribe?	         hueco fiscal gbno uribe
440	1071449034219511810	2018-12-08 11:58:50	alsidero	@EnriquePenalosa y sus amigos en la @Bogota todos Picaros, Corruptos, Ladrones.....https://t.co/FkI56z4PY0	   y amigo    picaros   corrupto   ladrón      
441	1052926939667857408	2018-10-18 09:18:39	amartiu	@WRadioColombia Por supuesto que sí y además cumplir con todas las normas del tránsito de automotores y respetar al de a pié.	   y cumplir norma tránsito automotor y respetar a piar
442	1071576804626960385	2018-12-08 20:26:33	ancnz_	y cerca de donde estaban lanzando pólvora había una revuelta en transmilenio. https://t.co/3Dvb3kOw7n	y lanzar pólvora revolver transmilenio   
443	1048677590884655104	2018-10-06 15:53:15	andersonferlord	@retrino @TransMilenio @Jennyferpbn por favor 0 escándalos jajajajajaja	       favor    escándalo jajajajajaja
444	1050093393546805248	2018-10-10 13:39:09	andresvegaceet	@Bogota @EnriquePenalosa @EnriquePenalosa no habla #ConLaVerdad , muchos estamos cansados que experimenté con Bogotá, @TransMilenio  no es la solución, metro elevado como lo plantea tampoco.	            cansar experimentar bogotá      solución   metro elevar plantear
445	1067558517387788288	2018-11-27 18:19:19	andrexramirez	¡Prepárese! Así será la jornada de marchas este miércoles https://t.co/BLyTFmhGMO	  prepárese   jornada marchar miércoles  
446	1059790071757500417	2018-11-06 07:50:17	ashima7	@juaneslewin Y el mal llamado SITP provisional? Cuya salida acaba de prorrogarse por un año más. El alargue del alargue del transporte público colectivo tradicional, con todas las falencias de un esquema con escaso control.	   y llamar sitp provisional   cuyo salir acabar prorrogarse año   alargar alargar transportar público colectivo tradicional   falencias esquema escaso control
447	1071901417886105602	2018-12-09 17:56:27	astrosvd	Esto ya va a comenzar !!!   El último capítulo del año de #YongaritmoYLosPolinomios https://t.co/jToxRy4v8Z @yongaritmo @UNTelevision @VRI_UN @DIEB_UN @FCienciasUNALco @datorresg1977 @Extension_UN @TiempodeCiencia @TodoEsCienciaCo @TransMilenio	a comenzar        capítulo año   yongaritmoy polinomio                         
448	1047512308698759168	2018-10-03 10:42:50	augustodocente	@SectorMovilidad @Bocarejo_JP Esperamos que la movilidad se mejore en estas vías pues los trancones son enormes, los policías de tránsito solamente estan pendientes del pico y placa, los semáforos se dañan continuamente y los recorridos son de horas.  Entonces secretario trabaje por una mejor movilidad	     jp esperar movilidad mejorar vía trancones enorme   policía tránsito pendiente picar y placa   semáforo dañar continuamente y recorrido    secretario trabajar movilidad
449	1062504334242603011	2018-11-13 19:35:48	beridhrensw	@TransMilenio Mk a mi me emputa tanto que avisen estas mierdas como media hora después.	   mk a emputa avisar mierda medio hora
450	1062454020646846464	2018-11-13 16:15:52	bersogar	@PoliciaBogota @Alcaldiakennedy @Citytv Alerta.Se ubican ladrones con arma blanca en puente peatonal entre estación mandalay y banderas de @TransMilenio	       alertar ubicar ladrón armar blanco puente peatonal estación mandalay y bandera  
451	1075082240248418305	2018-12-18 12:35:54	blancaduranh	@AlixiaLesmes Acá en Ibagué van a poner una pista de hielo, se imaginan? una pista de hielo debe gastar muchísima energía en una ciudad con una temperatura de 30 grados	   acá ibagué a pistar helar   imaginar   pistar helar gastar muchísima energía ciudad temperatura     grado
452	1058558628838498304	2018-11-02 22:16:58	bogota_social	@EnriquePenalosa  adjudicó licitación  para comprar  1.143  buses contaminantes para  @Transmilenio:*El 59,7%= 682 buses tipo volvo diesel euro V; * 40,3% = 461 buses,  para skania, gas, euro VI. *Eléctricos= 0,0%.  Tecnologías rechazadas en todo el mundo por ser  obsoletas. https://t.co/xz1Tvc8y7B	    adjudicar licitación   comprar          bus contaminante                  bus tipo volvo diesel euro v                 bus    skania   gas   euro ver    eléctrico          tecnología rechazar mundo   obsoleto   
453	1073352404047929345	2018-12-13 18:02:09	bogotaampm	#Editorial @TransMilenio por la Carrera Séptima: Dudas y preguntas luego de abrirse licitación para su construcción #RadioRed970AM #RCNRadio https://t.co/vIoTi8cTFZ	  editorial    carrera séptimo   dudar y preguntar abrirse licitación construcción   radiar red    am   rcn radiar  
454	1069979913967550464	2018-12-04 10:41:05	bogotacity	.#Bogota: Así funcionará TransMilenio en diciembre https://t.co/JAGWklbpPU #BogotaCity #Movilidad	   bogota   funcionar trans milenio diciembre     bogota city   movilidad
455	1052631743889633280	2018-10-17 13:45:39	bravoamezquita	@salexbecerra_97 A ver Becerra, ¿cuál es tu problema? ¿muchos problemas de temperatura? 🧐	      a becerro    problema    problema temperatura   
456	1062872964192972801	2018-11-14 20:00:36	bsmbcol	Hahahaha Transmilenio es horriblemente bello. Patrimonio material, histórico y de memoria para varias generaciones colombianas. De la Capital de la República para el mundo. https://t.co/BZEYzMWRfi	hahahaha transmilenio horriblemente bello   patrimonio material   histórico y memoria generación colombiano   capital república mundo   
457	1069850591847964673	2018-12-04 02:07:12	calderonrichi	#UnDíaComoHoy4 de diciembre de 2000En Bogotá se inaugura el Sistema de transporte público TransMilenio, con buses articulados y carriles exclusivos en vías troncales. https://t.co/30KnFY3UvJ https://t.co/tiugM7biVW	  undía   diciembre      bogotá inaugurar sistema transportar público trans milenio   bus articular y carril exclusivo vía troncal     
458	1060304351372234752	2018-11-07 17:53:51	cam4076056	@Pao_Sinisterra @TransMilenio @CulturaenBta @sitpbogota @CanalCapital @EnriquePenalosa @integracionbta @Bogota @SectorMovilidad @BogotaTransito @idubogota @SeguridadBOG Sí, los servicios de Aguas ahora se detienen allí como el F23 y el B74	   sinisterra                          servicio aguar detener f    y b  
459	1048300999318933506	2018-10-05 14:56:49	camiloandres74	@AlvaroUribeVel Convoque la marcha Presidente yo lo sigo...	   convocar marchar presidente seguir   
460	1060678550322376704	2018-11-08 18:40:47	camilogonzlz	@RolaVendeHumo De acuerdo! mi hermana camina desde hace más de 2 horas desde La Tadeo y hace un momento dice que por la 80 no pasa un solo bus... todo el mundo caminando. @TransMilenio	     hermano caminar    tadeo y     paso bus     mundo caminar   
461	1055096622437273600	2018-10-24 09:00:12	capitano1989	La participación de @TransMilenio en el simulacro es mostrarnos como no va a haber servido en caso de un terremoto @TransMiseria	participación    simulacro mostrarnos a servir casar terremoto  
462	1073057307381116928	2018-12-12 22:29:33	carlitosbolanos	@JuanSQ1 @TransMilenio Correcto, la ciudad se debe mover como un todo es decir, metro, Transmilenio ,alimentadores, metro cable, tranvía, trenes y si es posible trasporte marítimo pero hay que avanzar coherentemente priorizando los problemas de masas ej. China, lo se porque lo vi, como Medellín por ej.	     correcto   ciudad mover   metro   transmilenio   alimentador   metro cable   tranvía   tren y trasporte marítimo avanzar coherentemente priorizar problema masa ej   chino   ver   medellín ej
463	1059093105264283654	2018-11-04 09:40:47	carmuzo	@lfafanador @TransMilenio @EnriquePenalosa @NoTM7a Otra cosa piensa el presidente de Chile, mire este vídeo corto acerca de la renovación de la flota de Trans-Santiago con 200 buses eléctricos de BUS China y 400 y pico buses Euro VIhttps://t.co/xv9CiCUpl3	         coser pensar presidente chile   mirar vídeo cortar acercar renovación flotar trans santiago      bus eléctrico bus chino y      y picar bus euro  
