	id_tweet	created_at	user_name	text	clean	cluster	subcluster
527	1052170101309546497	2018-10-16 07:11:15	Citytv	Continúan los robos en la entrada de los parqueaderos; el último caso registrado fue en el barrio Santa Rita. A un ciudadano le hurtaron su vehículo, persiguió a los delincuentes en otro carro pero no recibió ayuda de autoridades y los ladrones lograron escapar #ArribaBogotá https://t.co/FKE8Bm5wSP	continuar robo entrar parqueaderos   casar registrar barrio santo rita   a ciudadano hurtar vehículo   perseguir a delincuente carro recibir ayudar autoridad y ladrón lograr escapar   bogotá  	5	1
101	1047466222852481025	2018-10-03 07:39:43	Citytv	Contratistas fueron asaltados cuando pagaban la nómina a trabajadores. Los delincuentes los amarraron y golpearon para robarles el dinero y objetos.  Según las víctimas, un exempleado de nacionalidad extranjera habría sido el actor del robo #ElNoctámbulo #ArribaBogotá https://t.co/2gFRl0kxUR	contratista asaltar pagar nómina a trabajador   delincuente amarrar y golpear robarles dinero y objeto    víctima   exempleado nacionalidad extranjero haber actor robar   noctámbulo   bogotá  	5	1
1915	1065464102699581440	2018-11-21 23:36:52	Citytv	Delincuentes desocuparon Jardín Infantil en la localidad de Engativá, llevandose hasta el mercado que sería usado para alimentar a los menores #CityNoticias https://t.co/ijV90noCTG	delincuente desocupar jardín infantil localidad engativá   llevandose mercar usar alimentar a menor   city noticiar  	5	1
1055	1057321661488336896	2018-10-30 12:21:42	Citytv	Delincuentes robaron tres apartamentos en el barrio Luis Carlos Galán en Engativá. Forzaron la puerta y tomaron los objetos de valor. Comunidad exige aumento en pie de fuerza. #CityNoticiasMD https://t.co/kM1FYUzP2P	delincuente robar apartamento barrio luis carlos galán engativá   forzar puerta y tomar objeto   comunidad exigir aumentar pie forzar    city noticiasmd  	5	1
3082	1077901161846530048	2018-12-26 07:17:18	Citytv	Dos delincuentes que atracaron a una pareja en el sector de Los Mártires fueron perseguidos y capturados por la Policía. Las víctimas denunciaron y los señalados fueron enviados a prisión #ArribaBogotá. https://t.co/ax9dd5fM8B	delincuente atracar a parejo sector mártir perseguir y capturar policía   víctima denunciar y señalar enviar a prisión   bogotá   	5	1
1227	1058337862427594757	2018-11-02 07:39:44	Citytv	Dos sujetos que fingían ser deportistas ingresaron a un club del Ejército y hurtaron la maleta de un militar. El equipo contenía un arma de fuego y munición.  Patrulleros de la Policía capturaron a los dos hombres y recuperaron los elementos #ElNoctámbulo #ArribaBogotá https://t.co/dr86zGDDwV	sujeto fingir deportista ingresar a club ejército y hurtar maleta militar   equipar contener armar fuego y munición    patrullero policía capturar a hombre y recuperar elemento   noctámbulo   bogotá  	5	1
1233	1058391258031448064	2018-11-02 11:11:54	Citytv	Dos sujetos que fingían ser deportistas ingresaron a un club del Ejército y hurtaron la maleta de un militar. El equipo contenía un arma de fuego y munición. Patrulleros de la Policía capturaron a los dos hombres #ElNoctámbulo #ArribaBogotá @BallesterosLeo https://t.co/49PuzWX3sX	sujeto fingir deportista ingresar a club ejército y hurtar maleta militar   equipar contener armar fuego y munición   patrullero policía capturar a hombre   noctámbulo   bogotá    	5	1
2227	1068498210514264064	2018-11-30 08:33:19	Citytv	El Descaro de la delincuencia. Banda a bordo de taxi ingresó a un jardín infantil en el barrio Villas de Granada, Engativá, para hurtar equipos de valor y material didáctico pero la Policía logró frustrar el asalto. Un hombre fue capturado #ElNoctámbulo #ArribaBogotá https://t.co/8SHL6aNYGa	descarar delincuencia   banda a bordar taxi ingresar a jardín infantil barrio villa granar   engativá   hurtar equipo y material didáctico policía lograr frustrar asaltar   hombre capturar   noctámbulo   bogotá  	5	1
1232	1058361259723288576	2018-11-02 09:12:42	Citytv	En el barrio Marsella, localidad de Kennedy, un ciudadano que guardaba su camioneta fue interceptado por dos hombres armados quienes lo golpearon y le hurtaron el vehículo.  #ElNoctámbulo #ArribaBogotá https://t.co/NVEkW8sse5	barrio marsella   localidad kennedy   ciudadano guardar camioneta interceptar hombre armar golpear y hurtar vehículo     noctámbulo   bogotá  	5	1
1228	1058339107255042048	2018-11-02 07:44:40	Citytv	En el barrio Marsella, localidad de Kennedy, un ciudadano que guardaba su camioneta fue interceptado por dos hombres armados quienes lo golpearon y le hurtaron el vehículo.  #ElNoctámbulo #ArribaBogotá https://t.co/cPwaYLomcv	barrio marsella   localidad kennedy   ciudadano guardar camioneta interceptar hombre armar golpear y hurtar vehículo     noctámbulo   bogotá  	5	1
2	1046728484821889024	2018-10-01 06:48:12	Citytv	En el barrio Santa Cecilia, en Suba, ladrones intimidaron al administrador de un establecimiento comercial y se llevaron todo el dinero de un corresponsal bancario #ArribaBogotá https://t.co/ObP9RnNQuC	barrio santo cecilia   subir   ladrón intimidar administrador establecimiento comercial y llevar dinero corresponsal bancario   bogotá  	5	1
1355	1060218347474829313	2018-11-07 12:12:06	Citytv	En el barrio Toberín se presentó un robo en edificio de apartamentos. Los delincuentes se hicieron pasar por residentes. La comunidad pide más presencia de la Policía.La Personería confirma que el hurto aumentó en un 51% en la capital. #CityNoticiasMD https://t.co/BcOR3T5KoM	barrio toberín presentar robar edificio apartamento   delincuente pasar residente   comunidad pedir presenciar policía personería confirmar hurtar aumentar      capital    city noticiasmd  	5	1
2780	1073563123163021312	2018-12-14 07:59:29	Citytv	En medio de las manifestaciones de comerciantes en la UPZ 80 de Kennedy por la implementanción de la medida de ley seca, desconocidos lanzaron un artefacto incendiario a un bus del SITP en donde se movilizaban al rededor de 10 personas #ElNoctámbulo #ArribaBogotá https://t.co/bOJQQFXUx2	manifestación comerciante upz     kennedy implementanción medir ley seco   desconocido lanzar artefacto incendiario a bus sitp movilizar rededor     personar   noctámbulo   bogotá  	5	1
1871	1065210126733320192	2018-11-21 06:47:39	Citytv	En medio de una riña entre dos conductores se presentó el robo a uno de ellos. En vídeo quedo registrado el momento en que un delincuente aprovecha la situación y hurta elementos de unos de los vehículos.  #ArribaBogotá https://t.co/KwH9q38p7B	reñir conductor presentar robar a   vídeo quedar registrar delincuente aprovechar situación y hurtar elemento vehículo     bogotá  	5	1
1876	1065249600938885120	2018-11-21 09:24:30	Citytv	En medio de una riña entre dos conductores se presentó el robo a uno de ellos. En vídeo quedo registrado el momento en que un delincuente aprovecha la situación y hurta elementos de unos de los vehículos.  #ArribaBogotá https://t.co/pbDUplOlZB	reñir conductor presentar robar a   vídeo quedar registrar delincuente aprovechar situación y hurtar elemento vehículo     bogotá  	5	1
1549	1062316945138167808	2018-11-13 07:11:11	Citytv	Hallan a una persona amordazada y el cuerpo de otra en una bodega de material de reciclaje, en Bosa. Las víctimas tenías impactos de bala. La persona encontrada con vida fue llevada a un centro de asistencia médica #ElNoctámbulo #ArribaBogotá https://t.co/2p3hcV977A	hallar a personar amordazar y cuerpo bodega material reciclaje   bosa   víctima tener impacto balar   personar encontrar vida llevar a centrar asistencia médico   noctámbulo   bogotá  	5	1
1166	1057969983949598720	2018-11-01 07:17:54	Citytv	Hallan el cuerpo de un hombre dentro de una maleta en el barrio Villa Helena, en Ciudad Bolívar, a la orilla del río Tunjuelito #ElNoctámbulo #ArribaBogotá https://t.co/4acTCjXBsu	hallar cuerpo hombre maleta barrio villa heleno   ciudad bolívar   a orillar reír tunjuelito   noctámbulo   bogotá  	5	1
1342	1060022219043155970	2018-11-06 23:12:45	Citytv	Hombre fue golpeado cuando intentaba ver a su hijo. A causa de las lesiones recibió 45 días de incapacidad y  asegura que la mamá del niño le exige dinero para poder visitarlo. #CityNoticias https://t.co/JW1fbrZiHM	hombre golpear intentar a hijo   a causar lesionar recibir     incapacidad y   asegurar mamá niño exigir dinero visitarlo    city noticiar  	5	1
1338	1060005855926648832	2018-11-06 22:07:44	Citytv	Hombre fue golpeado cuando intentaba ver a su hijo. A causa de las lesiones recibió 45 días de incapacidad y  asegura que la mamá del niño le exige dinero para poder visitarlo. #CityNoticias https://t.co/WmXl3bJdBp	hombre golpear intentar a hijo   a causar lesionar recibir     incapacidad y   asegurar mamá niño exigir dinero visitarlo    city noticiar  	5	1
1331	1059984341869191168	2018-11-06 20:42:15	Citytv	Hombre fue golpeado cuando intentaba ver a su hijo. A causa de las lesiones recibió 45 días de incapacidad y además asegura que la mamá del niño le exige dinero para poder visitarlo. #CityNoticias https://t.co/Q713zAbUGM	hombre golpear intentar a hijo   a causar lesionar recibir     incapacidad y asegurar mamá niño exigir dinero visitarlo    city noticiar  	5	1
1056	1057322147625033728	2018-10-30 12:23:38	Citytv	Hurto en unidad residencial. Delincuentes ingresaron a un apartamento ubicado en un séptimo piso. El robo asciende a 15 millones de pesos. Administración del conjunto no responde. #CityNoticiasMD https://t.co/F2Uow1scZq	hurtar unidad residencial   delincuente ingresar a apartamento ubicar 7 pisar   robar ascender a     millón peso   administración conjuntar responder    city noticiasmd  	5	1
935	1055965493809549312	2018-10-26 18:32:47	Citytv	INSEGURIDAD Así robaron un establecimiento comercial en Usme. El delincuente, armado, se llevó tres millones de pesos. El informe en #CityNoticias de las 8:00 p.m., por @Citytv. https://t.co/NrUXyJ07JQ	inseguridad robar establecimiento comercial usme   delincuente   armar   llevar millón peso   informar   city noticiar       página metro        	5	1
1899	1065384698141175809	2018-11-21 18:21:20	Citytv	Impresionante robo a plena luz del día. Delincuentes en motocicletas interceptaron un vehículo en la entrada de un edificio y despojaron de sus pertenencias al conductor, en Santa Bárbara occidental.  Informe en #CityNoticias de las 8:00 p.m., en @Citytv. https://t.co/NwQSCHHXvo	impresionante robar a pleno luz   delincuente motocicleta interceptar vehículo entrar edificio y despojar pertenencia conductor   santo bárbaro occidental    informar   city noticiar       página metro        	5	1
2043	1067030319038164993	2018-11-26 07:20:27	Citytv	Intento de robo en un bus del SITP en San Francisco, Ciudad Bolívar.  Un hombre, con arma blanca,  intimidó a los usuarios y en medio de un forcejeo, hirió a una mujer de 21 años. La Policía busca al delincuente #ElNoctámbulo #ArribaBogotá https://t.co/v6u16BLov3	robar bus sitp santo francisco   ciudad bolívar    hombre   armar blanco    intimidar a usuario y forcejear   herir a mujer     año   policía buscar delincuente   noctámbulo   bogotá  	5	1
3194	1078690256822640640	2018-12-28 11:32:52	Citytv	Ladrones y vigilantes, 'trabajando' juntos. Cayó banda dedicada al hurto en apartamentos en el norte de la ciudad. Así operaban estos delincuentes ⬇️#ArribaBogotá https://t.co/ScQT8cz0Nm	ladrón y vigilante    trabajar   junto   caer banda dedicar hurtar apartamento norte ciudad   operar delincuente     bogotá  	5	1
972	1056717078609215496	2018-10-28 20:19:19	Citytv	Las avenidas Villavicencio, Caracas, Boyacá y Ciudad de Cali son las más peligrosas para los usuarios del SITP. Víctimas de hurtos narraron cómo los delincuentes las intimidaron con cuchillos y pistolas #CityNoticiasFDS https://t.co/2UxqcZz66d	avenir villavicencio   caracas   boyacá y ciudad cali peligroso usuario sitp   víctima hurto narrar delincuente intimidar cuchillo y pistola   city noticiasfds  	5	1
718	1054419480401584128	2018-10-22 12:09:28	Citytv	Luego de un robo, en estación Biblioteca El Tintal, un hombre recibió golpes en su rostro. Los delincuentes escaparon. #CityNoticiasMD https://t.co/54enKpjNHT	robar   estación biblioteca tintal   hombre recibir golpe rostro   delincuente escapar    city noticiasmd  	5	1
3087	1077915426280169474	2018-12-26 08:13:58	Citytv	NI UNO MÁS. Otra víctima mortal por robarle su celular. William Alexander Lozano, ingeniero bogotano de 27 años, fue apuñalado por delincuentes que intentaban hurtarle su teléfono en Chapinero. Uno de los asaltantes fue capturado por la Policía #ElNoctámbulo #ArribaBogotá (P II) https://t.co/bYkuuAbgfs	  víctima mortal robarle celular   william alexander lozano   ingeniero bogotano     año   apuñalar delincuente intentar hurtarle teléfono chapinero   asaltante capturar policía   noctámbulo   bogotá   página ii   	5	1
3086	1077914754956570624	2018-12-26 08:11:18	Citytv	NI UNO MÁS. Otra víctima mortal por robarle su celular. William Alexander Lozano, ingeniero bogotano de 27 años, fue apuñalado por delincuentes que intentaban hurtarle su teléfono en Chapinero. Uno de los asaltantes fue capturado por la Policía #ElNoctámbulo #ArribaBogotá https://t.co/qr2EIviucv	  víctima mortal robarle celular   william alexander lozano   ingeniero bogotano     año   apuñalar delincuente intentar hurtarle teléfono chapinero   asaltante capturar policía   noctámbulo   bogotá  	5	1
1594	1062553157945962496	2018-11-13 22:49:48	Citytv	Nuevo caso de linchamiento en Bogotá. Autoridades investigan la muerte de Dayner Enrique Mendiz, un hombre que, al parecer, habría robado a un transeúnte. #CityNoticias https://t.co/Ba6VDSKtMX	casar linchamiento bogotá   autoridad investigar muerte dayner enrique mendiz   hombre   parecer   haber robar a transeúnte    city noticiar  	5	1
1860	1065085980980461568	2018-11-20 22:34:20	Citytv	Nuevo caso de suplantación tiene a una familia al borde de la quiebra. Delincuentes suplantaron la identidad de uno de los hijos y tramitaron un crédito por 15 millones de pesos. Ahora deben responder por la deuda #CityNoticias🔽 https://t.co/2jbP9VzCl3	casar suplantación a familia bordar quebrar   delincuente suplantar identidad hijo y tramitar crédito     millón peso   responder deuda   city noticiar   	5	1
1579	1062514748921651200	2018-11-13 20:17:11	Citytv	Nuevo linchamiento en el centro de Bogotá. Autoridades investigan la muerte de Dayner Enrique Mendiz, un hombre que, al parecer, habría robado a un transeúnte. Comerciantes rechazaron actos de violencia. #CityNoticias https://t.co/46L4I3cc8I	linchamiento centrar bogotá   autoridad investigar muerte dayner enrique mendiz   hombre   parecer   haber robar a transeúnte   comerciante rechazar acto violencia    city noticiar  	5	1
3085	1077908499831635968	2018-12-26 07:46:27	Citytv	Otra víctima mortal por robarle su celular.  William Alexander Lozano, ingeniero bogotano de 27 años, fue apuñalado por delincuentes que intentaban hurtarle su teléfono en Chapinero.  Uno de los asaltantes fue capturado por la Policía #ElNoctámbulo #ArribaBogotá https://t.co/ARKgLJok4a	víctima mortal robarle celular    william alexander lozano   ingeniero bogotano     año   apuñalar delincuente intentar hurtarle teléfono chapinero    asaltante capturar policía   noctámbulo   bogotá  	5	1
155	1047827616986750976	2018-10-04 07:35:46	Citytv	Policía de Soacha incauta un kilo de clorhidrato de cocaína que estaba listo para ser distribuido en zonas cercanas a colegios y parques del municipio. Un hombre fue capturado y puesto a disposición de las autoridades competentes #ArribaBogotá @edwinhsua https://t.co/6t5olNqj6v	policía soacha incauto kilo clorhidrato cocaína listar distribuir zona cercano a colegio y parque municipio   hombre capturar y poner a disposición autoridad competente   bogotá    	5	1
3138	1078266302534467584	2018-12-27 07:28:14	Citytv	Por aire y por tierra, así fue el operativo de la Policía para capturar a 5 sujetos que intentaban robar una vivienda en el barrio Alhambra. Con ayuda del helicóptero Halcón las autoridades lograron reducir a los delincuentes y recuperar los elementos #ElNoctámbulo #ArribaBogotá https://t.co/RcPCrme2K7	aire y tierra   operativo policía capturar a    sujeto intentar robar vivienda barrio alhambra   ayudar helicóptero halcón autoridad lograr reducir a delincuente y recuperar elemento   noctámbulo   bogotá  	5	1
2612	1072108596299816962	2018-12-10 07:39:42	Citytv	Preocupación entre habitantes de los barrios Villa Amalia y Bosques de Mariana, en Engativá. Delincuentes atracan de día y de noche, en moto, en bicicleta y a pie.  Los ciudadanos han tenido que armarse para defenderse de los atracadores #ElNoctámbulo #ArribaBogotá https://t.co/Q51GdtRjql	preocupación habitante barrio villa amalia y bosque mariano   engativá   delincuente atracar y noche   moto   bicicleta y a pie    ciudadano armarse defenderse atracador   noctámbulo   bogotá  	5	1
4	1046734688935718913	2018-10-01 07:12:51	Citytv	RT @BallesterosLeo: Masiva movilización de taxistas en Bogotá rechazando lo últimos hechos violentos en contra de los conductores. En la última semana, tres conductores fueron asesinados #ArribaBogotá #ElNoctámbulo @PoliciaBogota  https://t.co/vtZonVKrSs	    masivo movilización taxista bogotá rechazar hecho violento conductor   semana   conductor asesinar   bogotá   noctámbulo     	5	1
2779	1073551975743131649	2018-12-14 07:15:11	Citytv	RT @BallesterosLeo: Tercera noche de protestas en Patio Bonito terminó con desmanes y un grave atentado a un @transmisitp. Delincuentes arr…	    noche protestar patio bonito terminar desmán y gravar atentar a     delincuente arr	5	1
3059	1077270923756163072	2018-12-24 13:32:57	Citytv	RT @Citytv: #DePelícula Así fue arrastrado un hombre por 6 cuadras sobre el capó de un vehículo al evitar que delincuentes le hurtaran vari…	     película arrastrar hombre    cuadro capar vehículo evitar delincuente hurtar vari	5	1
2493	1070689357349171200	2018-12-06 09:40:09	Citytv	RT @Citytv: #ElNoctámbulo Tres personas, entre los 18 y 20 años de edad, fueron capturados por la Policía luego de que intentaran robar, co…	     noctámbulo personar       y     año edad   capturar policía intentar robar   co	5	1
2494	1070689397006315521	2018-12-06 09:40:19	Citytv	RT @Citytv: #ElNoctámbulo ¡Insólito! Este es el video que revela el fatídico accidente, en el que un vehículo arrolló a un grupo de 5 perso…	     noctámbulo   insólito   video revelar fatídico accidentar   vehículo arrollar a grupo    perso	5	1
3081	1077900324919275520	2018-12-26 07:13:58	Citytv	RT @FREDYGUERRAHERR: Comunidad del barrio San Rafael capturó a delincuente que había acabado de robar a un ciudadano, el delincuente fue en…	    comunidad barrio santo rafael capturar a delincuente acabar robar a ciudadano   delincuente	5	1
2739	1073223888006512640	2018-12-13 09:31:29	Citytv	RT @FREDYGUERRAHERR: Dos delincuentes en motos atracaron un carro de valores en Bosa centro, autoridades aseguran el área y recolectan vide…	    delincuente moto atracar carro valorar bosa centrar   autoridad asegurar área y recolectar vide	5	1
2354	1069923043542208512	2018-12-04 06:55:06	Citytv	RT @FREDYGUERRAHERR: Las autoridades buscan a delincuente en el sector de Eduardo Santos que toca indebidamente  y abusar de niñas en este…	    autoridad buscar a delincuente sector eduardo santo tocar indebidamente   y abusar niño	5	1
2918	1075367813500559361	2018-12-19 07:30:40	Citytv	RT @FREDYGUERRAHERR: Supermercado en el sector de #salitregreco esta a punto de quebrar por los constantes robos por parte de delincuentes…	    supermercado sector   salitregreco a punto quebrar constante robo delincuente	5	1
1778	1064502970925150208	2018-11-19 07:57:40	Citytv	RT @Reporteropablo: Así fue el atraco a un establecimiento comercial en el barrio Villas de Granada en Engativá. Delicuentes con armas amen…	    atracar a establecimiento comercial barrio villa granar engativá   delicuentes armar amar	5	1
2872	1075006845230727168	2018-12-18 07:36:19	Citytv	RT @Reporteropablo: ¿Qué está pasando? presuntos ladrones fueron capturados en flagrancia luego de cometer un hurto en el centro de Bogotá; pese a los antecedentes, quedaron en libertad pues se vencieron los términos #ArribaBogotá	     pasar   presunto ladrón capturar flagrancia cometer hurtar centrar bogotá   pesar a antecedente   quedar libertar vencer término   bogotá	5	1
776	1054713169132818432	2018-10-23 07:36:29	Citytv	RT @mafereportera: Dos mujeres cayeron del puente peatonal de la estación de TM de Ricaurte. Los delincuentes se robaron una lámina de las…	    mujer caer puente peatonal estación tm ricaurte   delincuente robar lámina	5	1
104	1047508063375306752	2018-10-03 10:25:58	Citytv	Riñas, vandalismo y desmanes tras clásico capitalino.  Delincuentes infiltrados entre hinchas de fútbol atacaron con piedras un bus de #TransMilenio en la avenida Caracas #ElNoctámbulo #ArribaBogotá	riña   vandalismo y desmán clásico capitalino    delincuente infiltrar hinchar fútbol atacar piedra bus   trans milenio avenir caracas   noctámbulo   bogotá	5	1
1176	1058044063553863680	2018-11-01 12:12:16	Citytv	Robo a carro transportador de alimentos, en tres motos llegaron los presuntos delincuentes. #CityNoticiasMD https://t.co/b5kqwFpjdR	robar a carro transportador alimento   moto llegar presunto delincuente    city noticiasmd  	5	1
2224	1068480328426274816	2018-11-30 07:22:16	Citytv	Sujetos que se movilizaban en moto interceptaron un bus provisional del SITP en Ciudad Bolívar y le dispararon a un conductor que iba como pasajero. El hombre fue llevado a un centro asistencial. Las autoridades investigan el hecho #ElNoctámbulo #ArribaBogotá https://t.co/ULXet3ZJY4	sujeto movilizar moto interceptar bus provisional sitp ciudad bolívar y disparar a conductor ir pasajero   hombre llevar a centrar asistencial   autoridad investigar   noctámbulo   bogotá  	5	1
2228	1068500456186527744	2018-11-30 08:42:15	Citytv	Sujetos que se movilizaban en moto interceptaron un bus provisional del SITP en Ciudad Bolívar y le dispararon a un conductor que iba como pasajero. El hombre fue llevado a un centro asistencial. Las autoridades investigan el hecho #ElNoctámbulo #ArribaBogotá https://t.co/fKee4xO66i	sujeto movilizar moto interceptar bus provisional sitp ciudad bolívar y disparar a conductor ir pasajero   hombre llevar a centrar asistencial   autoridad investigar   noctámbulo   bogotá  	5	1
595	1052897277419884544	2018-10-18 07:20:47	Citytv	Supuestos músicos movilizaban 24 kilos de marihuana ocultos dentro de dos parlantes.  Cayeron en retén de la Policía en Patio Bonito #ElNoctámbulo #ArribaBogotá https://t.co/2p7ZBw7DNL	supuesto músico movilizar     kilo marihuana oculto parlantes    caer retener policía patio bonito   noctámbulo   bogotá  	5	1
98	1047460817468358657	2018-10-03 07:18:14	Citytv	Taxista que pretendía irse sin pagar la cuenta en un establecimiento en Suba terminó estrellado contra una vivienda. El choque afectó una acometida de gas #ElNoctámbulo #ArribaBogotá https://t.co/lsLcfbFxKM	taxista pretender irse pagar establecimiento subir terminar estrellar vivienda   chocar afectar acometer gas   noctámbulo   bogotá  	5	1
1045	1057235514011672576	2018-10-30 06:39:23	Citytv	Temor entre los habitantes de La Soledad, Teusaquillo. Delincuentes usan un taxi para robar. Los vecinos manifiestan apoyo de las autoridades, sin embargo solicitan más pie de fuerza. #ArribaBogotá https://t.co/WXev0dwelL	temor habitante soledad   teusaquillo   delincuente taxi robar   vecino manifestar apoyar autoridad   solicitar pie forzar    bogotá  	5	1
2117	1067755962675679232	2018-11-28 07:23:54	Citytv	Tiroteo entre Policía y delincuente, luego de asalto en Colina Campestre (Av. Boyacá con Cll 147). Después de atracar a un ciudadano, el hombre abordó a un taxista y lo obligó a trasportarlo. Tras cruce de disparos, las autoridades lograron capturarlo #ElNoctámbulo #ArribaBogotá https://t.co/8PU6hzWjw2	tirotear policía y delincuente   asaltar colín campestre   av   boyacá cll        atracar a ciudadano   hombre abordar a taxista y obligar a trasportarlo   cruzar disparo   autoridad lograr capturarlo   noctámbulo   bogotá  	5	1
1849	1065052216250257409	2018-11-20 20:20:10	Citytv	Toda una pesadilla. Nuevo caso de suplantación tiene a una familia al borde de la quiebra. Delincuentes suplantaron la identidad de uno de los hijos y tramitaron un crédito por 15 millones de pesos. Ahora deben responder por la deuda. #CityNoticias https://t.co/lQP6XlwOuG	pesadilla   casar suplantación a familia bordar quebrar   delincuente suplantar identidad hijo y tramitar crédito     millón peso   responder deuda    city noticiar  	5	1
1709	1063413023254216704	2018-11-16 07:46:36	Citytv	Tres personas heridas dejaron dos accidentes en la calle 127. Uno de los vehículos estrellados terminó en un caño #ElNoctámbulo #ArribaBogotá https://t.co/2jfWs1tvHE	personar herir dejar accidente callar       vehículo estrellar terminar caño   noctámbulo   bogotá  	5	1
3139	1078268197051215874	2018-12-27 07:35:46	Citytv	Un hombre armado y en estado de embriaguez, en Ciudad Bolívar, tomó como rehenes a su compañera sentimental y a su hija. Habría intentado disparar a la Policía y en la reacción de los uniformados recibió un herida de bala que le produjo la muerte #ElNoctámbulo #ArribaBogotá https://t.co/qJJi2MLObE	hombre armar y embriaguez   ciudad bolívar   tomar rehén a compañero sentimental y a hijo   haber intentar disparar a policía y reacción uniformar recibir herir balar producir muerte   noctámbulo   bogotá  	5	1
1236	1058407728387891200	2018-11-02 12:17:21	Citytv	Un hombre que se movilizaba en una moto intentó hurtarle el bolso a una mujer y aunque los hechos quedaron grabados en las cámaras de seguridad aún no se conoce el paradero del delincuente que logró huir.  #CityNoticiasMD https://t.co/qC2K7mjEiu	hombre movilizar moto intentar hurtarle bolso a mujer y hecho quedar grabar cámara seguridad conocer paradero delincuente lograr huir     city noticiasmd  	5	1
8	1046775909032837120	2018-10-01 09:56:39	Citytv	Un joven de 21 años, que viajaba con destino a España, fue capturado en el aeropuerto El Dorado al ser sorprendido con un kilo de cocaína en una maleta de doble fondo #ElNoctámbulo #ArribaBogotá https://t.co/GiZDjJKG2q	joven     año   viajar destinar a españa   capturar aeropuerto dorar sorprender kilo cocaína maleta doblar fondo   noctámbulo   bogotá  	5	1
3163	1078448082407305216	2018-12-27 19:30:34	Citytv	Un robo avaluado en 40 millones de pesos entre dinero y electrodomésticos, se registró en el sur de la capital. Los delincuentes que se movilizaban en un taxi ingresaron a la casa de un comerciante y lo despojaron de sus pertenencias. La noticia completa en #CityNoticias. https://t.co/MzOcUm3aVN	robar avaluar     millón peso dinero y electrodoméstico   registrar sur capital   delincuente movilizar taxi ingresar a casar comerciante y despojar pertenencia   noticiar completo   city noticiar   	5	1
963	1056353596630020097	2018-10-27 20:14:58	Citytv	Una ciudadana denuncia que intentaron raptar a su hijo de seis años, en San Mateo, Soacha. Asegura que durante el ataque, los presuntos delincuentes lo embistieron con una moto. Autoridades no recibieron denuncia #CityNoticiasFDS https://t.co/OsUTpaFag0	ciudadano denunciar intentar raptar a hijo año   santo matear   soacha   asegurar atacar   presunto delincuente embestir moto   autoridad recibir denunciar   city noticiasfds  	5	1
2045	1067065921242624002	2018-11-26 09:41:55	Citytv	Una joven de 21 años resultó herida en un intento de robo en un bus del SITP. Sucedió en San Francisco, Ciudad Bolívar.  Un hombre intimidó con arma blanca a los usuarios y se presentó un forcejeo. La Policía busca al delincuente #ElNoctámbulo #ArribaBogotá https://t.co/HzMtu6tyZe	joven     año resultar herir robar bus sitp   suceder santo francisco   ciudad bolívar    hombre intimidar armar blanco a usuario y presentar forcejear   policía buscar delincuente   noctámbulo   bogotá  	5	1
485	1050936374755581952	2018-10-12 21:28:51	Citytv	Una mujer de 62 años transportaba en su vagina un kilo de cocaína, avaluado en 45.000 dólares.  Autoridades la detuvieron en Cúcuta.  Juez le concedió arresto domiciliario #TuMundoHOY https://t.co/Fux5BHyOGi	mujer     año transportar vagina kilo cocaína   avaluar         dólar    autoridad detener cúcuta    juez conceder arrestar domiciliario   mundohoy  	5	1
1044	1057233125883944960	2018-10-30 06:29:54	Citytv	Una mujer intentó reclamar a un conductor de un vehículo mal parqueado. El hombre, junto a su acompañante, la golpearon. La víctima está a punto de perder un ojo. #ArribaBogotá https://t.co/DtuZ1le6Xg	mujer intentar reclamar a conductor vehículo parquear   hombre   a acompañante   golpear   víctima a punto perder ojo    bogotá  	5	1
1230	1058342562635960321	2018-11-02 07:58:24	Citytv	Una mujer que llevaba una niña en sus brazos fue abordada por un hombre en motocicleta en el barrio Cerros de Oriente, sur de Bogotá. Según la víctima, en el aparente intento de hurto el hombre sujetó a la menor pero huyó por la reacción de la comunidad #ArribaBogotá https://t.co/gZyV5aZv9x	mujer llevar niño brazo abordar hombre motocicleta barrio cerro orientar   sur bogotá   víctima   aparentar hurtar hombre sujetar a menor huir reacción comunidad   bogotá  	5	1
1367	1060249453607686145	2018-11-07 14:15:42	Citytv	Una perrita fue hurtada por un funcionario de una empresa de aseo. @BogotaLimpiaSAS solicitó al dueño poner la respectiva denuncia y tomó las medidas disciplinarias en contra del trabajador. #CityNoticiasMD https://t.co/7mrwECZzfD	perrito hurtar funcionario empresa asear     solicitar dueño respectivo denunciar y tomar medir disciplinario trabajador    city noticiasmd  	5	1
1229	1058339681249701888	2018-11-02 07:46:57	Citytv	Unidad de inteligencia de la Policía logró la captura de una mujer dedicada a la comercialización de bazuco en el sur de Bogotá. Estaría induciendo a menores al consumo de estupefacientes #ElNoctámbulo #ArribaBogotá https://t.co/nEQgcCkVtq	unidad inteligencia policía lograr capturar mujer dedicar a comercialización bazucar sur bogotá   estar inducir a menor consumir estupefaciente   noctámbulo   bogotá  	5	1
